,Unnamed: 0.1,level_0,dex,index,Unnamed: 0,game_id,team_id,player_id,player_name,nickname,jersey_number,is_starter,starting_position_id,starting_position_name,minutes_played,id,name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),work_rate,body_type,release_clause_euro,club_team,club_rating,club_position,club_jersey_number,club_join_date,contract_end_year,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes,tags,traits,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,statistic_minutes_played,statistic_contribution_value,statistic_rating_contribution_value
304,1762,0,0,6.0,6.0,3788743.0,782.0,5630.0,Dries Mertens,,14.0,True,18.0,Right Attacking Midfield,74.0,175943.0,D. Mertens,Dries Mertens,1987-05-06,31.0,170.18,60.8,"CF,ST",Belgium,87.0,87.0,45000000.0,135000.0,Right,3.0,4.0,4.0,High/ Low,Normal,76500000.0,Napoli,82.0,SUB,14.0,2013-07-01,2020,Belgium,85.0,RF,14.0,77.0,86.0,35.0,82.0,70.0,91.0,82.0,79.0,74.0,89.0,93.0,85.0,94.0,88.0,92.0,80.0,60.0,75.0,42.0,81.0,59.0,36.0,87.0,83.0,79.0,81.0,25.0,40.0,40.0,7.0,10.0,8.0,10.0,4.0,"#Dribbler,#Acrobat,#Clinical Finisher,#Complete Forward","Diver,Finesse Shot,Flair,Long Shot Taker (CPU AI Only),Technical Dribbler (CPU AI Only),Takes Finesse Free Kicks,Through Ball",78+3,78+3,78+3,86+3,85+3,85+3,85+3,86+3,86+3,86+3,86+3,85+3,78+3,78+3,78+3,85+3,65+3,60+3,60+3,60+3,65+3,60+3,46+3,46+3,46+3,60+3,148.0,17.894788601575037,10.881966041498334
305,1513,0,0,18.0,18.0,3754017.0,59.0,9638.0,Jack Grealish,,40.0,True,19.0,Center Attacking Midfield,74.0,206517.0,J. Grealish,Jack Grealish,1995-09-10,23.0,175.26,68.0,"CAM,CM",England,76.0,84.0,11500000.0,18000.0,Right,1.0,3.0,4.0,Medium/ Medium,Lean,24200000.0,Aston Villa,73.0,LCM,10.0,2012-03-01,2023,,,,,69.0,60.0,36.0,78.0,66.0,80.0,71.0,65.0,71.0,81.0,77.0,74.0,84.0,65.0,82.0,65.0,34.0,72.0,51.0,69.0,48.0,41.0,68.0,77.0,58.0,75.0,40.0,38.0,36.0,11.0,6.0,11.0,10.0,13.0,,"Flair,Long Shot Taker (CPU AI Only),Technical Dribbler (CPU AI Only)",65+2,65+2,65+2,73+2,72+2,72+2,72+2,73+2,74+2,74+2,74+2,73+2,70+2,70+2,70+2,73+2,60+2,58+2,58+2,58+2,60+2,56+2,45+2,45+2,45+2,56+2,234.0,28.09338091199858,10.80514650461484
306,466,0,0,11.0,11.0,22912.0,38.0,10955.0,Harry Kane,,10.0,True,23.0,Center Forward,97.0,202126.0,H. Kane,Harry Kane,1993-07-28,25.0,187.96,88.9,ST,England,90.0,92.0,96500000.0,210000.0,Right,3.0,4.0,3.0,High/ High,Normal,185800000.0,Tottenham Hotspur,83.0,LS,10.0,2010-07-01,2024,England,82.0,ST,9.0,75.0,94.0,86.0,82.0,85.0,80.0,78.0,68.0,83.0,84.0,68.0,72.0,71.0,91.0,73.0,88.0,79.0,89.0,84.0,86.0,78.0,35.0,93.0,81.0,90.0,91.0,56.0,36.0,38.0,8.0,10.0,11.0,14.0,11.0,"#Engine,#Distance Shooter,#Clinical Finisher","Selfish,Leadership,Long Shot Taker (CPU AI Only)",86+3,86+3,86+3,82+3,84+3,84+3,84+3,82+3,83+3,83+3,83+3,82+3,79+3,79+3,79+3,82+3,65+3,66+3,66+3,66+3,65+3,62+3,60+3,60+3,60+3,62+3,606.0,70.54298044046926,10.476680263436029
307,1767,0,0,13.0,13.0,3788743.0,782.0,7015.0,Dennis Praet,,26.0,False,0.0,Substitute,15.0,199652.0,D. Praet,Dennis Praet,1994-05-14,24.0,154.94,78.0,"CM,CAM",Belgium,76.0,81.0,10000000.0,28000.0,Right,2.0,4.0,4.0,High/ Medium,Normal,17800000.0,Sampdoria,76.0,RCM,10.0,2016-08-24,2021,,,,,74.0,66.0,62.0,81.0,70.0,78.0,74.0,67.0,77.0,78.0,73.0,69.0,76.0,72.0,71.0,72.0,66.0,71.0,64.0,75.0,64.0,60.0,75.0,75.0,56.0,74.0,56.0,62.0,58.0,6.0,6.0,10.0,14.0,10.0,,Technical Dribbler (CPU AI Only),71+2,71+2,71+2,74+2,74+2,74+2,74+2,74+2,75+2,75+2,75+2,75+2,74+2,74+2,74+2,75+2,68+2,68+2,68+2,68+2,68+2,66+2,63+2,63+2,63+2,66+2,15.0,1.7460427688846671,10.476256613308003
308,1887,0,0,24.0,24.0,3788748.0,912.0,16037.0,Michael Krmenčík,,11.0,False,0.0,Substitute,8.0,205478.0,M. Krmenčík,Michael Krmenčík,1993-03-15,25.0,190.5,89.8,ST,Czech Republic,75.0,80.0,9000000.0,1000.0,Right,1.0,3.0,3.0,High/ Medium,Normal,20500000.0,Viktoria Plzeň,72.0,SUB,15.0,2010-07-01,2021,Czech Republic,75.0,SUB,11.0,55.0,77.0,76.0,66.0,66.0,70.0,56.0,53.0,43.0,72.0,75.0,76.0,70.0,72.0,57.0,69.0,58.0,65.0,84.0,65.0,78.0,23.0,78.0,60.0,67.0,59.0,17.0,25.0,20.0,7.0,7.0,9.0,15.0,13.0,,"Diver,Beat Offside Trap,Power Header,Backs Into Player,Target Forward",73+2,73+2,73+2,70+2,71+2,71+2,71+2,70+2,68+2,68+2,68+2,67+2,60+2,60+2,60+2,67+2,49+2,48+2,48+2,48+2,49+2,47+2,46+2,46+2,46+2,47+2,67.0,7.719469226717767,10.36943627469551
309,304,0,0,26.0,26.0,16205.0,360.0,21397.0,Stole Dimitrievski,,13.0,True,1.0,Goalkeeper,93.0,211348.0,S. Dimitrievski,Stole Dimitrievski,1993-12-25,25.0,187.96,81.2,GK,FYR Macedonia,73.0,77.0,3700000.0,10000.0,Right,1.0,2.0,1.0,Medium/ Medium,Normal,8500000.0,Rayo Vallecano,74.0,GK,13.0,2019-01-31,2022,,,,,11.0,20.0,14.0,23.0,15.0,18.0,17.0,17.0,27.0,19.0,35.0,38.0,44.0,62.0,43.0,20.0,60.0,40.0,72.0,17.0,17.0,21.0,15.0,51.0,21.0,53.0,19.0,19.0,17.0,74.0,71.0,69.0,76.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,21.49978499141569,10.184108680144274
310,1826,0,0,20.0,20.0,3788746.0,911.0,16811.0,Marlos Romero Bonfim,Marlos,11.0,False,0.0,Substitute,64.0,187754.0,Marlos,Marlos Romero Bonfim,1988-06-07,30.0,175.26,68.9,RM,Ukraine,82.0,82.0,21000000.0,1000.0,Left,2.0,4.0,5.0,Medium/ Medium,Normal,44100000.0,Shakhtar Donetsk,76.0,RM,11.0,2014-07-04,2019,,,,,76.0,79.0,53.0,81.0,68.0,87.0,82.0,72.0,73.0,88.0,85.0,82.0,92.0,77.0,84.0,77.0,68.0,78.0,62.0,78.0,58.0,51.0,77.0,82.0,80.0,84.0,45.0,49.0,42.0,6.0,13.0,13.0,8.0,9.0,"#Dribbler,#Acrobat","Finesse Shot,Flair,Chip Shot (CPU AI Only),Technical Dribbler (CPU AI Only),Backs Into Player",76+2,76+2,76+2,82+2,81+2,81+2,81+2,82+2,82+2,82+2,82+2,81+2,77+2,77+2,77+2,81+2,67+2,65+2,65+2,65+2,67+2,64+2,56+2,56+2,56+2,64+2,64.0,7.2127098348561365,10.142873205266442
311,1908,0,0,19.0,19.0,3788749.0,908.0,7975.0,Lukáš Haraslín,,18.0,True,17.0,Right Wing,87.0,227562.0,L. Haraslín,Lukáš Haraslín,1996-05-26,22.0,182.88,71.2,"LM,RM",Slovakia,72.0,80.0,4600000.0,6000.0,Left,1.0,3.0,4.0,High/ Medium,Lean,7100000.0,Lechia Gdańsk,68.0,LM,17.0,2015-07-07,2020,,,,,67.0,62.0,59.0,68.0,58.0,73.0,66.0,54.0,64.0,72.0,84.0,84.0,87.0,65.0,80.0,62.0,70.0,80.0,64.0,59.0,38.0,33.0,64.0,67.0,58.0,65.0,33.0,41.0,48.0,13.0,12.0,13.0,10.0,15.0,,"Flair,Technical Dribbler (CPU AI Only)",66+2,66+2,66+2,70+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,70+2,64+2,64+2,64+2,70+2,59+2,54+2,54+2,54+2,59+2,57+2,48+2,48+2,48+2,57+2,159.0,17.853015501467677,10.105480472528873
312,2004,0,0,21.0,21.0,3788763.0,916.0,12723.0,Nemanja Nikolić,,23.0,False,0.0,Substitute,74.0,201549.0,N. Nikolić,Nemanja Nikolić,1987-12-31,31.0,154.94,79.8,ST,Hungary,75.0,75.0,6500000.0,9000.0,Right,2.0,4.0,3.0,High/ Medium,Normal,9800000.0,Chicago Fire,69.0,ST,23.0,2017-01-01,2019,,,,,55.0,80.0,72.0,61.0,68.0,67.0,71.0,67.0,42.0,72.0,70.0,71.0,68.0,73.0,72.0,75.0,73.0,74.0,80.0,66.0,57.0,29.0,78.0,65.0,73.0,74.0,39.0,15.0,19.0,13.0,6.0,13.0,11.0,10.0,,"Beat Offside Trap,Backs Into Player,Target Forward",73+2,73+2,73+2,69+2,71+2,71+2,71+2,69+2,68+2,68+2,68+2,67+2,60+2,60+2,60+2,67+2,50+2,48+2,48+2,48+2,50+2,48+2,46+2,46+2,46+2,48+2,74.0,8.304629957108464,10.100225623510294
313,1754,0,0,27.0,27.0,3788742.0,1835.0,24455.0,Paulus Arajuuri,,2.0,True,4.0,Center Back,96.0,198479.0,P. Arajuuri,Paulus Arajuuri,1988-06-15,30.0,193.04,92.1,CB,Finland,70.0,70.0,1300000.0,14000.0,Right,1.0,2.0,2.0,Medium/ High,Normal,1600000.0,Brøndby IF,68.0,RCB,23.0,2017-01-01,2019,Finland,70.0,RCB,2.0,27.0,36.0,71.0,58.0,25.0,39.0,45.0,30.0,61.0,45.0,38.0,43.0,37.0,63.0,36.0,51.0,72.0,71.0,92.0,24.0,84.0,70.0,29.0,32.0,20.0,66.0,62.0,69.0,67.0,8.0,13.0,16.0,13.0,8.0,#Strength,Injury Prone,47+2,47+2,47+2,40+2,42+2,42+2,42+2,40+2,42+2,42+2,42+2,43+2,50+2,50+2,50+2,43+2,56+2,63+2,63+2,63+2,56+2,58+2,69+2,69+2,69+2,58+2,198.0,22.030845977339737,10.01402089879079
314,1363,0,0,2.0,2.0,3753987.0,38.0,3086.0,Ben Davies,,33.0,True,6.0,Left Back,96.0,231617.0,L. Davies,Leon Davies,1999-11-22,19.0,154.94,69.9,RB,England,55.0,67.0,130000.0,1000.0,Right,1.0,3.0,2.0,Medium/ Medium,Lean,254000.0,Cambridge United,61.0,RES,17.0,2015-11-21,2019,,,,,50.0,27.0,42.0,48.0,26.0,53.0,38.0,28.0,42.0,49.0,81.0,75.0,66.0,49.0,57.0,26.0,66.0,67.0,56.0,22.0,47.0,55.0,49.0,40.0,35.0,47.0,44.0,52.0,49.0,12.0,13.0,12.0,7.0,9.0,,,43+2,43+2,43+2,50+2,46+2,46+2,46+2,50+2,47+2,47+2,47+2,51+2,47+2,47+2,47+2,51+2,54+2,49+2,49+2,49+2,54+2,54+2,50+2,50+2,50+2,54+2,292.0,32.21617103541223,9.92964175749007
315,1796,0,0,22.0,22.0,3788744.0,773.0,5834.0,Mario Gavranović,,19.0,False,0.0,Substitute,12.0,179565.0,M. Gavranović,Mario Gavranović,1989-11-24,29.0,175.26,76.2,"ST,CAM,CF",Switzerland,72.0,72.0,3200000.0,1000.0,Right,1.0,4.0,3.0,Medium/ Medium,Normal,7100000.0,Dinamo Zagreb,72.0,ST,11.0,2018-01-18,2021,Switzerland,77.0,SUB,18.0,50.0,69.0,63.0,70.0,64.0,73.0,41.0,55.0,58.0,75.0,79.0,78.0,81.0,71.0,74.0,69.0,83.0,65.0,68.0,60.0,55.0,45.0,81.0,65.0,68.0,62.0,26.0,39.0,24.0,14.0,12.0,7.0,14.0,13.0,,"Selfish,Backs Into Player",71+2,71+2,71+2,71+2,72+2,72+2,72+2,71+2,71+2,71+2,71+2,69+2,65+2,65+2,65+2,69+2,54+2,54+2,54+2,54+2,54+2,52+2,49+2,49+2,49+2,52+2,134.0,14.549971530727372,9.772368938548237
316,1722,0,0,21.0,21.0,3788741.0,909.0,11086.0,Burak Yılmaz,,17.0,True,23.0,Center Forward,93.0,124375.0,B. Yılmaz,Burak Yılmaz,1985-07-15,33.0,187.96,77.1,ST,Turkey,79.0,79.0,10000000.0,59000.0,Right,2.0,3.0,3.0,High/ Low,Lean,19000000.0,Beşiktaş JK,77.0,ST,71.0,2019-01-19,2021,,,,,68.0,82.0,72.0,66.0,77.0,69.0,60.0,70.0,60.0,69.0,81.0,79.0,72.0,81.0,48.0,85.0,66.0,69.0,79.0,74.0,85.0,33.0,85.0,64.0,79.0,71.0,29.0,29.0,26.0,14.0,15.0,11.0,8.0,12.0,,"Diver,Injury Prone,Beat Offside Trap,Backs Into Player",77+2,77+2,77+2,73+2,75+2,75+2,75+2,73+2,71+2,71+2,71+2,72+2,65+2,65+2,65+2,72+2,55+2,53+2,53+2,53+2,55+2,53+2,50+2,50+2,50+2,53+2,187.0,20.206140338002115,9.724880376578557
317,1904,0,0,12.0,12.0,3788749.0,789.0,8836.0,Karol Świderski,,11.0,False,0.0,Substitute,9.0,224301.0,K. Świderski,Karol Świderski,1997-01-23,22.0,182.88,78.0,"ST,CAM",Poland,65.0,75.0,875000.0,1000.0,Left,1.0,3.0,3.0,High/ Medium,Lean,2000000.0,PAOK,75.0,SUB,9.0,2019-01-20,2022,,,,,50.0,65.0,54.0,57.0,58.0,64.0,61.0,35.0,54.0,64.0,66.0,63.0,74.0,62.0,57.0,70.0,56.0,74.0,78.0,68.0,44.0,33.0,62.0,54.0,69.0,55.0,31.0,21.0,19.0,14.0,12.0,11.0,12.0,7.0,,,63+2,63+2,63+2,61+2,62+2,62+2,62+2,61+2,61+2,61+2,61+2,60+2,57+2,57+2,57+2,60+2,48+2,46+2,46+2,46+2,48+2,45+2,41+2,41+2,41+2,45+2,107.0,11.367666142885954,9.561588344483512
318,1709,0,0,10.0,10.0,3788741.0,914.0,7471.0,Andrea Belotti,,9.0,False,0.0,Substitute,13.0,208596.0,A. Belotti,Andrea Belotti,1993-12-20,25.0,154.94,72.1,ST,Italy,82.0,87.0,30000000.0,58000.0,Right,3.0,5.0,3.0,High/ High,Normal,53300000.0,Torino,77.0,LS,9.0,2015-08-17,2021,,,,,42.0,88.0,84.0,68.0,80.0,78.0,64.0,56.0,42.0,75.0,78.0,79.0,79.0,76.0,75.0,81.0,83.0,83.0,84.0,67.0,83.0,31.0,85.0,61.0,77.0,75.0,55.0,23.0,32.0,13.0,7.0,12.0,14.0,7.0,,"Beat Offside Trap,Power Header",80+3,80+3,80+3,73+3,77+3,77+3,77+3,73+3,72+3,72+3,72+3,71+3,64+3,64+3,64+3,71+3,56+3,55+3,55+3,55+3,56+3,54+3,55+3,55+3,55+3,54+3,159.0,16.660872805083645,9.430682719858668
319,1924,0,0,11.0,11.0,3788750.0,790.0,11098.0,Marcus Berg,,9.0,True,22.0,Right Center Forward,69.0,139482.0,M. Bean,Marcus Bean,1984-01-02,35.0,154.94,73.0,"CM,CDM",Jamaica,60.0,60.0,100000.0,1000.0,Right,1.0,3.0,2.0,Medium/ High,Normal,175000.0,Wycombe Wanderers,64.0,SUB,8.0,2015-01-09,2019,,,,,51.0,51.0,59.0,60.0,54.0,56.0,52.0,47.0,57.0,57.0,68.0,66.0,68.0,61.0,70.0,57.0,75.0,75.0,72.0,51.0,64.0,62.0,50.0,57.0,51.0,53.0,61.0,61.0,57.0,8.0,7.0,9.0,14.0,7.0,,,57+2,57+2,57+2,57+2,56+2,56+2,56+2,57+2,57+2,57+2,57+2,58+2,58+2,58+2,58+2,58+2,60+2,61+2,61+2,61+2,60+2,61+2,62+2,62+2,62+2,61+2,130.0,13.522731271817982,9.361890880489371
320,1746,0,0,16.0,16.0,3788742.0,1835.0,8667.0,Lukáš Hrádecký,,1.0,True,1.0,Goalkeeper,96.0,190941.0,L. Hrádecký,Lukáš Hrádecký,1989-11-24,29.0,193.04,84.8,GK,Finland,84.0,84.0,22000000.0,74000.0,Right,2.0,3.0,1.0,Medium/ Medium,Lean,37400000.0,Bayer 04 Leverkusen,80.0,GK,1.0,2018-07-01,2023,Finland,70.0,SUB,1.0,11.0,11.0,11.0,15.0,9.0,10.0,11.0,15.0,20.0,20.0,38.0,44.0,43.0,83.0,39.0,14.0,69.0,34.0,55.0,14.0,31.0,18.0,9.0,53.0,20.0,48.0,10.0,10.0,13.0,85.0,79.0,69.0,82.0,88.0,,"Puncher,GK Long Throw,Comes For Crosses",,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,20.588389946695806,9.358359066679911
321,1959,0,0,23.0,23.0,3788752.0,916.0,19316.0,Roland Sallai,,20.0,True,22.0,Right Center Forward,77.0,234171.0,R. Sallai,Roland Sallai,1997-05-22,21.0,182.88,77.1,LM,Hungary,72.0,80.0,4600000.0,13000.0,Right,1.0,3.0,3.0,Medium/ Medium,Lean,9200000.0,SC Freiburg,74.0,SUB,22.0,2018-08-31,2022,Hungary,73.0,LW,20.0,68.0,70.0,49.0,71.0,67.0,76.0,49.0,45.0,62.0,75.0,76.0,74.0,68.0,67.0,61.0,64.0,63.0,58.0,58.0,63.0,59.0,39.0,70.0,73.0,56.0,63.0,32.0,37.0,38.0,7.0,5.0,11.0,14.0,9.0,,,67+2,67+2,67+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,66+2,66+2,66+2,71+2,57+2,54+2,54+2,54+2,57+2,53+2,47+2,47+2,47+2,53+2,176.0,17.80242989096628,9.103515285153211
322,1807,0,0,19.0,19.0,3788745.0,785.0,5465.0,Ante Rebić,,17.0,True,23.0,Center Forward,77.0,220018.0,A. Rebić,Ante Rebić,1993-09-21,25.0,185.42,78.0,"ST,LW,CAM",Croatia,80.0,84.0,19500000.0,41000.0,Right,1.0,4.0,3.0,High/ Medium,Normal,34600000.0,Eintracht Frankfurt,78.0,CAM,4.0,2017-12-20,2022,,,,,74.0,79.0,71.0,73.0,83.0,84.0,75.0,58.0,57.0,80.0,84.0,86.0,75.0,78.0,68.0,84.0,66.0,79.0,83.0,79.0,84.0,29.0,78.0,70.0,63.0,75.0,20.0,50.0,25.0,13.0,15.0,12.0,13.0,14.0,,"Selfish,Long Shot Taker (CPU AI Only),Speed Dribbler (CPU AI Only),Technical Dribbler (CPU AI Only)",79+2,79+2,79+2,78+2,79+2,79+2,79+2,78+2,76+2,76+2,76+2,77+2,70+2,70+2,70+2,77+2,60+2,57+2,57+2,57+2,60+2,57+2,53+2,53+2,53+2,57+2,158.0,15.537445083077632,8.850443401753083
323,385,0,0,16.0,16.0,18237.0,169.0,5570.0,Manuel Neuer,,1.0,True,1.0,Goalkeeper,126.0,167495.0,M. Neuer,Manuel Neuer,1986-03-27,32.0,193.04,92.1,GK,Germany,89.0,89.0,38000000.0,130000.0,Right,5.0,4.0,1.0,Medium/ Medium,Normal,62700000.0,FC Bayern München,85.0,GK,1.0,2011-07-01,2021,Germany,85.0,GK,1.0,15.0,13.0,25.0,55.0,11.0,30.0,14.0,11.0,59.0,46.0,54.0,60.0,51.0,84.0,35.0,25.0,77.0,43.0,80.0,16.0,29.0,30.0,12.0,70.0,47.0,70.0,17.0,10.0,11.0,90.0,86.0,91.0,87.0,87.0,,"GK Long Throw,1-on-1 Rush,Rushes Out Of Goal,Comes For Crosses",,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,27.62155866758591,8.572207862354247
324,1240,0,0,23.0,23.0,3753976.0,1.0,3604.0,Olivier Giroud,,12.0,True,23.0,Center Forward,96.0,178509.0,O. Giroud,Olivier Giroud,1986-09-30,32.0,193.04,92.1,ST,France,82.0,82.0,20000000.0,140000.0,Left,3.0,3.0,3.0,Medium/ Medium,Normal,37000000.0,Chelsea,83.0,SUB,18.0,2018-01-31,2019,France,84.0,ST,9.0,64.0,83.0,90.0,79.0,82.0,70.0,70.0,65.0,58.0,83.0,43.0,50.0,57.0,83.0,54.0,85.0,84.0,62.0,88.0,74.0,76.0,42.0,83.0,77.0,83.0,79.0,37.0,37.0,20.0,12.0,15.0,11.0,6.0,5.0,"#Aerial Threat,#Strength","Flair,Target Forward",79+3,79+3,79+3,72+3,76+3,76+3,76+3,72+3,75+3,75+3,75+3,71+3,71+3,71+3,71+3,71+3,55+3,59+3,59+3,59+3,55+3,52+3,56+3,56+3,56+3,52+3,28.0,2.6086135627641713,8.384829308884838
325,1977,0,0,7.0,7.0,3788755.0,907.0,9540.0,Harry Wilson,,8.0,False,0.0,Substitute,13.0,220710.0,H. Wilson,Harry Wilson,1997-03-22,21.0,172.72,69.9,"RW,CM",Wales,74.0,86.0,10000000.0,59000.0,Left,1.0,3.0,3.0,High/ Medium,Lean,,Derby County,71.0,RCM,7.0,,"Jun 30, 2019",Wales,75.0,SUB,18.0,72.0,73.0,47.0,72.0,67.0,73.0,82.0,82.0,59.0,75.0,82.0,77.0,79.0,72.0,84.0,77.0,45.0,67.0,47.0,81.0,31.0,25.0,72.0,75.0,61.0,68.0,47.0,41.0,36.0,7.0,13.0,9.0,15.0,7.0,,"Long Shot Taker (CPU AI Only),Takes Finesse Free Kicks",70+2,70+2,70+2,74+2,73+2,73+2,73+2,74+2,73+2,73+2,73+2,72+2,67+2,67+2,67+2,72+2,58+2,53+2,53+2,53+2,58+2,55+2,45+2,45+2,45+2,55+2,44.0,3.9529115854656336,8.085500970270614
326,1272,0,0,27.0,27.0,3753978.0,25.0,20201.0,Maarten Stekelenburg,,22.0,True,1.0,Goalkeeper,97.0,2147.0,M. Stekelenburg,Maarten Stekelenburg,1982-09-22,36.0,198.12,92.1,GK,Netherlands,73.0,73.0,950000.0,30000.0,Right,2.0,4.0,1.0,Medium/ Medium,Lean,1800000.0,Everton,79.0,SUB,22.0,2016-07-04,2020,,,,,18.0,11.0,14.0,39.0,11.0,12.0,13.0,13.0,37.0,31.0,30.0,36.0,30.0,72.0,27.0,13.0,55.0,30.0,77.0,11.0,41.0,26.0,12.0,40.0,23.0,59.0,9.0,15.0,14.0,71.0,72.0,76.0,73.0,73.0,,Cautious With Crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,25.641092088695984,7.9851151833309295
327,2056,0,0,29.0,29.0,3794691.0,773.0,16022.0,Christian Fassnacht,,16.0,False,0.0,Substitute,47.0,234913.0,C. Fassnacht,Christian Fassnacht,1993-11-11,25.0,185.42,77.1,"RM,LM",Switzerland,72.0,75.0,3900000.0,14000.0,Right,1.0,3.0,3.0,High/ Medium,Lean,6200000.0,Switzerland,77.0,SUB,7.0,,,BSC Young Boys,71.0,RM,16.0,66.0,70.0,69.0,67.0,56.0,69.0,44.0,36.0,64.0,74.0,79.0,84.0,72.0,71.0,65.0,68.0,80.0,73.0,69.0,63.0,44.0,22.0,74.0,68.0,64.0,63.0,32.0,21.0,15.0,12.0,13.0,13.0,12.0,6.0,,,71+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,70+2,70+2,70+2,71+2,64+2,64+2,64+2,71+2,52+2,49+2,49+2,49+2,52+2,49+2,43+2,43+2,43+2,49+2,47.0,4.037106713893474,7.730629877668354
328,1917,0,0,2.0,2.0,3788750.0,790.0,5613.0,Viktor Claesson,,17.0,False,0.0,Substitute,28.0,207554.0,V. Claesson,Viktor Claesson,1992-01-02,27.0,182.88,78.9,"CAM,LM,CM",Sweden,75.0,76.0,,,Right,1.0,3.0,3.0,High/ High,Normal,,Sweden,76.0,RM,13.0,,,,,,,65.0,72.0,40.0,74.0,64.0,71.0,69.0,64.0,69.0,74.0,72.0,74.0,76.0,76.0,63.0,75.0,48.0,88.0,64.0,74.0,68.0,38.0,73.0,77.0,63.0,77.0,43.0,43.0,46.0,12.0,7.0,9.0,10.0,7.0,#Engine,Playmaker (CPU AI Only),69+2,69+2,69+2,72+2,72+2,72+2,72+2,72+2,73+2,73+2,73+2,73+2,71+2,71+2,71+2,73+2,62+2,60+2,60+2,60+2,62+2,58+2,51+2,51+2,51+2,58+2,80.0,6.845777980944662,7.701500228562745
329,1855,0,0,14.0,14.0,3788747.0,915.0,21532.0,Daniel Bachmann,,13.0,True,1.0,Goalkeeper,96.0,209532.0,D. Bachmann,Daniel Bachmann,1994-07-09,24.0,190.5,81.2,GK,Austria,66.0,74.0,700000.0,8000.0,Right,1.0,3.0,1.0,Medium/ Medium,Normal,,Kilmarnock,67.0,GK,26.0,,"Jun 30, 2019",,,,,14.0,17.0,12.0,37.0,16.0,14.0,18.0,20.0,39.0,27.0,50.0,37.0,40.0,72.0,44.0,35.0,57.0,36.0,61.0,15.0,31.0,26.0,13.0,20.0,31.0,51.0,14.0,11.0,11.0,65.0,63.0,66.0,62.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,27.145189953899767,7.658517541852598
330,114,0,0,13.0,13.0,16010.0,215.0,11748.0,Unai Simón Mendibil,Unai Simón,25.0,True,1.0,Goalkeeper,94.0,230869.0,Unai Simón,Unai Simón Mendibil,1997-06-11,21.0,190.5,88.9,GK,Spain,73.0,84.0,5500000.0,9000.0,Right,1.0,3.0,1.0,Medium/ Medium,Normal,12700000.0,Athletic Club de Bilbao,79.0,SUB,25.0,2015-08-25,2023,,,,,16.0,14.0,18.0,29.0,17.0,12.0,20.0,14.0,21.0,16.0,46.0,48.0,32.0,66.0,47.0,17.0,60.0,45.0,73.0,13.0,27.0,26.0,14.0,31.0,24.0,48.0,11.0,18.0,12.0,72.0,73.0,64.0,74.0,72.0,,Comes For Crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,541.0,44.81991772830527,7.4561785499953315
331,1923,0,0,9.0,9.0,3788750.0,790.0,8552.0,Robin Quaison,,22.0,False,0.0,Substitute,28.0,208451.0,R. Quaison,Robin Quaison,1993-10-09,25.0,182.88,77.1,"CF,ST,LW",Sweden,75.0,78.0,8500000.0,24000.0,Right,1.0,3.0,3.0,Medium/ Medium,Normal,15100000.0,1. FSV Mainz 05,75.0,LS,7.0,2017-01-31,2021,Sweden,76.0,SUB,20.0,67.0,74.0,56.0,74.0,69.0,80.0,64.0,56.0,69.0,78.0,79.0,78.0,74.0,74.0,75.0,73.0,55.0,78.0,74.0,73.0,54.0,55.0,77.0,68.0,59.0,74.0,39.0,57.0,54.0,9.0,8.0,13.0,9.0,13.0,,Technical Dribbler (CPU AI Only),73+2,73+2,73+2,75+2,75+2,75+2,75+2,75+2,74+2,74+2,74+2,75+2,72+2,72+2,72+2,75+2,66+2,64+2,64+2,64+2,66+2,64+2,58+2,58+2,58+2,64+2,118.0,9.504335607931385,7.24906953147309
