,index,Unnamed: 0,player_id,nickname,firstname,lastname,birth_date,player_name,team_id,jersey_number,minutes_played,is_starter,game_id
2420,9,9,3785,Kiko Casilla,Francisco,Casilla Cortés,1986-10-02,Francisco Casilla Cortés,675,0,96,True,2565571
2421,19,19,410055,Rober,Roberto,Suárez Pier,1995-02-16,Roberto Suárez Pier,695,0,96,True,2565571
2422,25,25,3920,Pedro López,Pedro,López Muñoz,1983-11-01,Pedro López Muñoz,695,0,76,False,2565571
2423,27,27,275293,Samu García,Samuel,García Sánchez,1990-07-13,Samuel García Sánchez,695,0,26,False,2565571
2424,13,13,5677,Bruno,Bruno,González Cabrera,1990-05-24,Bruno González Cabrera,698,0,4,False,2565572
2425,27,27,26167,C. Beauvue,Claudio,Beauvue,1988-04-16,Claudio Beauvue,712,0,9,False,2565572
2426,23,23,91064,D. Torres,Daniel Alejandro,Torres Rojas,1989-11-15,Daniel Alejandro Torres Rojas,696,0,95,True,2565573
2427,25,25,278278,Munir,Munir,El Haddadi Mohamed,1995-09-01,Munir El Haddadi Mohamed,696,0,37,False,2565573
2428,4,4,4476,Iago Herrerín,Iago,Herrerín Buisán,1988-01-25,Iago Herrerín Buisán,678,0,93,True,2565574
2429,11,11,3414,Iturraspe,Ander,Iturraspe Derteano,1989-03-08,Ander Iturraspe Derteano,678,0,28,False,2565574
2430,12,12,167117,Ager Aketxe,Ager,Aketxe Barrutia,1993-12-30,Ager Aketxe Barrutia,678,0,16,False,2565574
2431,13,13,167119,Sabin Merino,Sabin,Merino Zuloaga,1992-01-04,Sabin Merino Zuloaga,678,0,9,False,2565574
2432,7,7,70140,Daniel Carriço,Daniel Filipe,Martins Carriço,1988-08-04,Daniel Filipe Martins Carriço,680,0,97,True,2565575
2433,12,12,207001,J. Correa,Carlos Joaquín,Correa,1994-08-13,Carlos Joaquín Correa,680,0,15,False,2565575
2434,13,13,15455,J. Geis,Johannes,Geis,1993-08-17,Johannes Geis,680,0,7,False,2565575
2435,19,19,212644,G. Escalante,Gonzalo,Escalante,1993-03-27,Gonzalo Escalante,701,0,97,True,2565575
2436,8,8,20401,A. Aquilani,Alberto,Aquilani,1984-07-07,Alberto Aquilani,714,0,94,True,2565576
2437,9,9,3372,Aythami Artiles,Aythami,Artiles Oliva,1986-04-02,Aythami Artiles Oliva,714,0,94,True,2565576
2438,11,11,25577,L. Rémy,Loïc,Rémy,1987-01-02,Loïc Rémy,714,0,29,False,2565576
2439,13,13,4363,Vicente Gómez,José Vicente,Gómez Umpiérrez,1988-08-31,José Vicente Gómez Umpiérrez,714,0,3,False,2565576
2440,14,14,21894,Keko,Sergio,Gontán Gallardo,1991-12-27,Sergio Gontán Gallardo,683,0,61,True,2565576
2441,23,23,278007,F. Ricca,Federico,Ricca Rostagnol,1994-12-01,Federico Ricca Rostagnol,683,0,94,True,2565576
2442,27,27,5327,Miguel Cifuentes,Miguel Ángel,Garrido Cifuentes,1990-10-05,Miguel Ángel Garrido Cifuentes,683,0,20,False,2565576
2443,15,15,3797,Víctor Sánchez,Víctor,Sánchez Mata,1987-09-08,Víctor Sánchez Mata,691,0,68,True,2565577
2444,17,17,279533,Mario Hermoso,Mario,Hermoso Canseco,1995-06-18,Mario Hermoso Canseco,691,0,93,True,2565577
2445,26,26,341751,Marc Navarro,Marc,Navarro Ceciliano,1995-07-02,Marc Navarro Ceciliano,691,0,25,False,2565577
2446,27,27,3798,Dídac Vilá,Dídac,Vilá Rosselló,1989-06-09,Dídac Vilá Rosselló,691,0,18,False,2565577
2447,11,11,282448,Aleix García,Aleix,García Serrano,1997-06-28,Aleix García Serrano,756,0,26,False,2565579
2448,12,12,266885,M. Olunga,Michael,Olunga,1994-03-26,Michael Olunga,756,0,13,False,2565579
2449,15,15,253551,W. Montoya,Walter Iván,Montoya,1993-06-21,Walter Iván Montoya,680,0,77,True,2565579
2450,17,17,26084,L. Carole,Lionel Jules,Carole,1991-04-12,Lionel Jules Carole,680,0,93,True,2565579
2451,25,25,20823,F. Vázquez,Franco Damián,Vázquez,1989-02-22,Franco Damián Vázquez,680,0,30,False,2565579
2452,13,13,25461,R. Boudebouz,Ryad,Boudebouz,1990-02-19,Ryad Boudebouz,684,0,12,False,2565581
2453,17,17,4329,A. Arribas,Alejandro,Arribas Garrido,1989-05-01,Alejandro Arribas Garrido,677,0,95,True,2565581
2454,18,18,3465,Fernando Navarro,Fernando,Navarro i Corbacho,1982-06-25,Fernando Navarro i Corbacho,677,0,95,True,2565581
2455,22,22,8303,C. Pantilimon,Costel Fane,Pantilimon,1987-02-01,Costel Fane Pantilimon,677,0,95,True,2565581
2456,7,7,3970,Gálvez,Alejandro,Gálvez Jimena,1989-06-06,Alejandro Gálvez Jimena,701,0,96,True,2565582
2457,11,11,4805,Arbilla,Anaitz,Arbilla Zabala,1987-05-15,Anaitz Arbilla Zabala,701,0,31,False,2565582
2458,16,16,265807,José Naranjo,José Manuel,García Naranjo,1994-07-28,José Manuel García Naranjo,712,0,84,True,2565582
2459,18,18,127928,D. Brašanac,Darko,Brašanac,1992-02-12,Darko Brašanac,712,0,96,True,2565582
2460,20,20,93003,D. Siovas,Dimitrios,Siovas,1988-09-16,Dimitrios Siovas,712,0,96,True,2565582
2461,12,12,326523,Dani Ceballos,Daniel,Ceballos Fernández,1996-08-07,Daniel Ceballos Fernández,675,0,9,False,2565583
2462,25,25,3529,Mario,Mario Gaspar,Pérez Martínez,1990-11-24,Mario Gaspar Pérez Martínez,682,0,18,False,2565584
2463,26,26,341752,Marc Roca,Marc,Roca Junqué,1996-11-26,Marc Roca Junqué,691,0,19,False,2565585
2464,13,13,3645,Chory Castro,Gonzalo,Castro Irizábal,1984-09-14,Gonzalo Castro Irizábal,683,0,65,True,2565586
2465,14,14,399673,E. Rolón,Esteban,Rolón,1995-03-25,Esteban Rolón,683,0,71,True,2565586
2466,26,26,116283,D. Rolán,Diego Alejandro,Rolán Silva,1993-03-24,Diego Alejandro Rolán Silva,683,0,8,False,2565586
2467,0,0,302550,Brais Méndez,Brais,Méndez Portela,1997-01-07,Brais Méndez Portela,692,0,61,True,2565588
2468,27,27,3599,J. Montero,Jefferson Antonio,Montero Vite,1989-09-01,Jefferson Antonio Montero Vite,698,0,18,False,2565588
2469,6,6,4355,David García,David,García Santana,1982-02-25,David García Santana,714,0,93,True,2565590
2470,13,13,393881,H. Toledo,Hernán Darío,Toledo,1996-01-17,Hernán Darío Toledo,714,0,8,False,2565590
2471,1,1,279560,Andoni Gorosabel,Andoni,Gorosabel Espinosa,1996-08-04,Andoni Gorosabel Espinosa,687,0,69,True,2565591
2472,3,3,3667,De La Bella,Alberto,De La Bella Madureño,1985-12-02,Alberto De La Bella Madureño,687,0,95,True,2565591
2473,8,8,395114,Zubeldía,Igor,Zubeldía Elorza,1997-03-30,Igor Zubeldía Elorza,687,0,95,True,2565591
2474,11,11,279571,Jon Bautista,Jon,Bautista Orgilles,1995-07-03,Jon Bautista Orgilles,687,0,35,False,2565591
2475,17,17,4780,David Juncà,David,Juncà Reñé,1993-11-16,David Juncà Reñé,701,0,93,True,2565592
2476,24,24,20623,R. Soriano,Roberto,Soriano,1991-02-08,Roberto Soriano,682,0,32,False,2565593
2477,19,19,225022,Rubén Duarte,Rubén,Duarte Sánchez,1995-10-18,Rubén Duarte Sánchez,696,0,95,True,2565594
2478,20,20,224080,G. Maripán,Guillermo Alfonso,Maripán Loaysa,1994-05-06,Guillermo Alfonso Maripán Loaysa,696,0,95,True,2565594
2479,10,10,298385,Borja Herrera,Borja,Herrera González,1993-01-08,Borja Herrera González,714,0,96,True,2565602
2480,18,18,6513,Raúl García,Raúl,García Carnero,1989-04-30,Raúl García Carnero,712,0,96,True,2565602
2481,23,23,3407,Ramalho,Jonás ,Ramalho Chimeno,1993-06-10,Jonás  Ramalho Chimeno,756,0,93,True,2565603
2482,27,27,257752,M. Moreno,Marlos,Moreno Durán,1996-09-20,Marlos Moreno Durán,756,0,15,False,2565603
2483,11,11,247212,Rafa Navarro,Rafael Jesús,Navarro Mazuelos,1994-02-23,Rafael Jesús Navarro Mazuelos,684,0,32,False,2565605
2484,26,26,293857,Nano,Alexander,Mesa Travieso,1995-02-05,Alexander Mesa Travieso,695,0,35,False,2565605
2485,6,6,3822,Rubén Blanco,Rubén,Blanco Veiga,1995-07-25,Rubén Blanco Veiga,692,0,95,True,2565606
2486,4,4,215265,Jaume,Jaume,Doménech Sánchez,1990-11-05,Jaume Doménech Sánchez,674,0,94,True,2565607
2487,27,27,3677,Rubén Pardo,Rubén,Pardo Gutiérrez,1992-10-22,Rubén Pardo Gutiérrez,687,0,11,False,2565607
2488,16,16,3562,Sergio Sánchez,Sergio,Sánchez Ortega,1986-04-03,Sergio Sánchez Ortega,691,0,70,True,2565609
2489,22,22,4003,Miguel Torres,Miguel,Torres Gómez,1986-01-28,Miguel Torres Gómez,683,0,98,True,2565613
2490,26,26,259946,A. Peñaranda,Adalberto,Peñaranda Maestre,1997-05-31,Adalberto Peñaranda Maestre,683,0,22,False,2565613
2491,12,12,127719,A. Katai,Aleksandar,Katai,1991-02-06,Aleksandar Katai,696,0,15,False,2565614
2492,25,25,3464,Luna,Antonio Manuel,Luna Rodríguez,1991-03-17,Antonio Manuel Luna Rodríguez,695,0,80,False,2565614
2493,10,10,4180,Lombán,David,Rodríguez Lombán,1987-06-05,David Rodríguez Lombán,701,0,94,True,2565616
2494,27,27,282445,R. Guerra,Ramiro,Guerra Pereyra,1997-03-21,Ramiro Guerra Pereyra,682,0,12,False,2565616
2495,26,26,275497,Gerard Valentín,Gerard,Valentín Sancho,1993-07-28,Gerard Valentín Sancho,677,0,11,False,2565617
2496,26,26,4009,M. Lacen,Mehdi,Lacen,1984-03-15,Mehdi Lacen,698,0,26,False,2565619
2497,3,3,7302,Albentosa,Raúl,Albentosa Redal,1988-09-07,Raúl Albentosa Redal,677,0,96,True,2565621
2498,26,26,266312,E. Cecchini,Emanuel,Cecchini,1996-12-24,Emanuel Cecchini,683,0,9,False,2565624
2499,12,12,329026,Carlos Calderón,Carlos,Calderón López,1995-04-14,Carlos Calderón López,698,0,10,False,2565628
2500,19,19,247173,Andrés,Andrés Tomás,Prieto Albert,1993-10-17,Andrés Tomás Prieto Albert,683,0,94,True,2565629
2501,25,25,20393,D. Bonera,Daniele,Bonera,1981-05-31,Daniele Bonera,682,0,37,False,2565630
2502,23,23,120631,Y. Bounou,Yassine,Bounou,1991-04-05,Yassine Bounou,756,0,96,True,2565631
2503,16,16,364870,Adrián Diéguez,Adrián,Diéguez Grande,1996-02-04,Adrián Diéguez Grande,696,0,95,True,2565638
2504,1,1,5907,Sergi Samper,Sergi,Samper Montaña,1995-01-20,Sergi Samper Montaña,714,0,77,True,2565643
2505,8,8,4350,Raúl Lizoáin,Raúl,Lizoáin Cruz,1991-01-27,Raúl Lizoáin Cruz,714,0,97,True,2565643
2506,26,26,499843,Edu Expósito,Eduardo,Expósito Jaén,1996-08-01,Eduardo Expósito Jaén,677,0,11,False,2565643
2507,25,25,3510,Timor,David,Timor Copoví,1989-10-17,David Timor Copoví,756,0,19,False,2565644
2508,26,26,259524,S. Moore,Shaquell,Moore,1996-11-02,Shaquell Moore,695,0,22,False,2565646
2509,27,27,375771,M. Olivera,Mathías,Olivera Miramontes,1997-10-31,Mathías Olivera Miramontes,698,0,5,False,2565648
2510,25,25,279570,Imanol Sarriegi,Imanol,Sarriegi Isasa,1995-04-27,Imanol Sarriegi Isasa,701,0,32,False,2565649
2511,27,27,412897,Dani Raba,Daniel,Raba Antolí,1995-10-29,Daniel Raba Antolí,682,0,11,False,2565654
2512,15,15,86623,A. Fernández,Augusto Matías,Fernández,1986-04-10,Augusto Matías Fernández,679,0,61,True,2565655
2513,4,4,282441,Jesús Vallejo,Jesús,Vallejo Lázaro,1997-01-05,Jesús Vallejo Lázaro,675,0,93,True,2565657
2514,11,11,5290,Mikel Rico,Mikel,Rico Moreno,1984-11-04,Mikel Rico Moreno,678,0,38,False,2565660
2515,19,19,3330,Oier,Oier,Olazábal Paredes,1989-09-14,Oier Olazábal Paredes,695,0,95,True,2565665
2516,25,25,278049,E. Cabaco,Erick Cathriel,Cabaco Almada,1995-04-19,Erick Cathriel Cabaco Almada,695,0,8,False,2565665
2517,27,27,400549,Pau Torres,Pau,Francisco Torres,1997-01-16,Pau Francisco Torres,682,0,10,False,2565670
2518,13,13,4879,Carles Gil,Carles,Gil de Pareja Vicent,1992-11-22,Carles Gil de Pareja Vicent,677,0,7,False,2565671
2519,25,25,264778,M. El Id,Moctar El Hacen,El Id,1997-12-31,Moctar El Hacen El Id,695,0,47,False,2565679
2520,8,8,489488,Martín,Martín,Aguirregabiria Padilla,1996-05-10,Martín Aguirregabiria Padilla,696,0,94,True,2565683
2521,16,16,286994,Adrián Marín,Adrián,Marín Gómez,1997-01-09,Adrián Marín Gómez,682,0,88,True,2565685
2522,26,26,257006,Mario González,Mario,González Gutiérrez,1996-02-25,Mario González Gutiérrez,682,0,16,False,2565685
2523,17,17,4113,Etxeita,Xabier,Etxeita Gorritxategi,1987-10-31,Xabier Etxeita Gorritxategi,678,0,95,True,2565687
2524,24,24,3428,Sergio Asenjo,Sergio ,Asenjo Andrés,1989-06-28,Sergio  Asenjo Andrés,682,0,94,True,2565692
2525,13,13,4343,Dani Pacheco,Daniel,Pacheco Lobato,1991-01-05,Daniel Pacheco Lobato,698,0,11,False,2565696
2526,12,12,388832,Julio Gracia,Julio,Gracia Gallardo,1998-02-10,Julio Gracia Gallardo,684,0,20,False,2565697
2527,13,13,357992,Aitor Ruibal,Aitor,Ruibal García,1996-03-22,Aitor Ruibal García,684,0,7,False,2565697
2528,13,13,397303,Ferrán Torres,Ferrán,Torres García,2000-02-29,Ferrán Torres García,674,0,11,False,2565698
2529,14,14,237269,S. Lukić,Saša,Lukić,1996-08-13,Saša Lukić,695,0,70,True,2565701
2530,24,24,7857,Miquel,Ignasi,Miquel i Pons,1992-09-28,Ignasi Miquel i Pons,683,0,96,True,2565716
2531,13,13,339857,José Arnáiz,José Manuel,Arnáiz Díaz,1995-04-15,José Manuel Arnáiz Díaz,676,0,9,False,2565718
2532,7,7,29642,G. Peñalba,Gabriel Martín,Peñalba,1984-09-23,Gabriel Martín Peñalba,714,0,96,True,2565719
2533,26,26,3843,F. Orellana,Fabián Ariel,Orellana Valenzuela,1986-01-27,Fabián Ariel Orellana Valenzuela,701,0,23,False,2565719
2534,22,22,3866,M. Iturra,Manuel Rolando,Iturra Urrutia,1984-06-23,Manuel Rolando Iturra Urrutia,683,0,93,True,2565726
2535,9,9,7848,E. Martínez,Damián Emiliano,Martínez,1992-09-02,Damián Emiliano Martínez,698,0,94,True,2565727
2536,2,2,4358,Laguardia,Víctor,Laguardia Cisneros,1989-11-05,Víctor Laguardia Cisneros,696,0,94,True,2565729
2537,26,26,3779,Bueno,Alberto ,Bueno Calvo,1988-03-20,Alberto  Bueno Calvo,683,0,17,False,2565734
2538,12,12,3604,Rubén Castro,Rubén,Castro Martín,1981-06-27,Rubén Castro Martín,684,0,19,False,2565735
2539,17,17,247150,One,Aldo,One Esteve,1996-01-05,Aldo One Esteve,677,0,93,True,2565738
2540,12,12,267134,R. Martínez,Roger Beyker,Martínez Tobinson,1994-06-23,Roger Beyker Martínez Tobinson,682,0,18,False,2565745
2541,26,26,3937,Roger,Roger,Martí Salvador,1991-01-03,Roger Martí Salvador,695,0,30,False,2565745
2542,8,8,3519,Diego López,Diego,López Rodríguez,1981-11-03,Diego López Rodríguez,691,0,92,True,2565747
2543,27,27,352328,E. Demirović,Ermedin,Demirović,1998-03-25,Ermedin Demirović,696,0,4,False,2565754
2544,13,13,489417,Erik Expósito,Erik Alexander,Expósito Hernández,1996-06-23,Erik Alexander Expósito Hernández,714,0,12,False,2565755
2545,25,25,396539,Jaime Sierra,Jaime,Sierra Mateos,1998-03-18,Jaime Sierra Mateos,712,0,25,False,2565756
2546,5,5,3663,Toño,Antonio Miguel,Ramírez Martínez,1986-11-23,Antonio Miguel Ramírez Martínez,687,0,94,True,2565757
2547,12,12,279566,Jon Guridi,Jon,Guridi Aldalur,1995-02-28,Jon Guridi Aldalur,687,0,16,False,2565757
2548,0,0,786,R. Mazáň,Róbert,Mazáň,1994-02-09,Róbert Mazáň,692,0,58,True,2565758
2549,2,2,230857,Yeray,Yeray,Álvarez López,1995-01-24,Yeray Álvarez López,678,0,93,True,2565762
2550,8,8,344065,Andoni López,Andoni,López Saratxo,1996-04-05,Andoni López Saratxo,678,0,93,True,2565762
2551,6,6,364820,Loren Morón,Lorenzo Jesús,Morón García,1993-12-30,Lorenzo Jesús Morón García,684,0,97,True,2565763
2552,27,27,20536,G. Pazzini,Giampaolo,Pazzini,1984-08-02,Giampaolo Pazzini,695,0,18,False,2565766
2553,6,6,20803,M. Aguirregaray,Matías,Aguirregaray Guruceaga,1989-04-01,Matías Aguirregaray Guruceaga,714,0,93,True,2565767
2554,19,19,105616,B. Ideye,Brown,Ideye Aide,1988-10-10,Brown Ideye Aide,683,0,93,True,2565767
2555,26,26,285509,I. Success,Isaac ,Ajayi Success,1996-01-07,Isaac  Ajayi Success,683,0,15,False,2565767
2556,10,10,364850,J. Firpo,Héctor Junior,Firpo Adames,1996-08-22,Héctor Junior Firpo Adames,684,0,95,True,2565770
2557,13,13,334817,L. Boyé,Lucas Ariel,Boyé,1996-02-28,Lucas Ariel Boyé,692,0,3,False,2565773
2558,26,26,5147,Choco Lozano,Anthony Rubén,Lozano Colón,1993-04-25,Anthony Rubén Lozano Colón,756,0,24,False,2565775
2559,25,25,20406,M. Flamini,Mathieu,Flamini,1984-03-07,Mathieu Flamini,698,0,16,False,2565777
2560,27,27,3885,L. Cabrera,Leandro Daniel,Cabrera Sasía,1991-06-17,Leandro Daniel Cabrera Sasía,698,0,6,False,2565777
2561,26,26,376474,M. Ndockyt,Merveille Valthy Streeker,Ndockyt,1998-07-20,Merveille Valthy Streeker Ndockyt,698,0,7,False,2565778
2562,13,13,167104,Eloi Amagat,Eloi,Amagat Arimany,1985-05-21,Eloi Amagat Arimany,756,0,7,False,2565779
2563,14,14,37836,M. Lestienne,Maxime,Lestienne,1992-06-17,Maxime Lestienne,683,0,68,True,2565782
2564,26,26,8213,Rubén Rochina,Rubén ,Rochina Naixes,1991-03-23,Rubén  Rochina Naixes,695,0,37,False,2565783
2565,11,11,38094,I. Ezekiel,Imoh,Ezekiel,1993-10-24,Imoh Ezekiel,714,0,53,False,2565784
2566,12,12,20410,S. Muntari,Sulley Ali,Muntari,1984-08-27,Sulley Ali Muntari,677,0,11,False,2565794
2567,25,25,4014,Pedro León,Pedro León,Sánchez Gil,1986-11-24,Pedro León Sánchez Gil,701,0,32,False,2565797
2568,25,25,488750,Mozo,Alejandro Gutiérrez,Mozo,1995-04-22,Alejandro Gutiérrez Mozo,712,0,45,False,2565800
2569,21,21,3994,Moyà,Miguel Ángel,Moyà Rumbo,1984-04-02,Miguel Ángel Moyà Rumbo,687,0,94,True,2565804
2570,5,5,336371,Guilherme Arana,Guilherme Antonio,Arana Lopes,1997-04-14,Guilherme Antonio Arana Lopes,680,0,94,True,2565806
2571,10,10,105587,M. Koval,Maksym,Koval,1992-12-09,Maksym Koval,677,0,39,True,2565810
2572,26,26,545811,Hugo Duro,Hugo,Duro Perales,1999-11-10,Hugo Duro Perales,698,0,4,False,2565828
2573,14,14,396484,Carlos Isaac,Carlos Isaac,Muñoz Obejero,1998-04-30,Carlos Isaac Muñoz Obejero,679,0,64,True,2565839
2574,27,27,367391,Toni Moya,Antonio,Moya Vega,1998-03-20,Antonio Moya Vega,679,0,5,False,2565839
2575,8,8,4319,Dani Giménez,Daniel,Giménez Hernández,1983-07-30,Daniel Giménez Hernández,684,0,94,True,2565853
2576,27,27,366374,K. Soni,Kévin Olivier,Soni,1998-04-17,Kévin Olivier Soni,756,0,15,False,2565854
2577,16,16,376565,A. Abeid,Aly,Abeid,1997-12-11,Aly Abeid,695,0,78,True,2565860
2578,25,25,352748,Iván Rodríguez,Iván,Rodríguez del Pozo,1996-04-30,Iván Rodríguez del Pozo,683,0,23,False,2565867
2579,13,13,485794,Sergio Arribas,Sergio,Arribas Blázquez,1995-07-07,Sergio Arribas Blázquez,712,0,25,False,2565872
2580,15,15,278324,Carlos Fernández,Carlos,Fernández Luna,1996-05-22,Carlos Fernández Luna,680,0,69,True,2565873
2581,11,11,520163,Barri,Diego,Hernández Barriuso ,1995-09-19,Diego Hernández Barriuso ,698,0,31,False,2565881
2582,10,10,33,J. Cillessen,Jasper,Cillessen,1989-04-22,Jasper Cillessen,676,0,93,True,2565884
2583,11,11,6577,Pedro López,Pedro,López Galisteo,1995-01-21,Pedro López Galisteo,684,0,57,False,2565886
2584,20,20,3823,Yoel,Yoel,Rodríguez Oterino,1988-08-28,Yoel Rodríguez Oterino,701,0,96,True,2565890
2585,0,0,286981,Antonio Sivera,Antonio,Sivera Salvá,1996-08-11,Antonio Sivera Salvá,696,0,63,True,2565896
2586,21,21,222324,A. Werner,Axel,Werner,1996-02-28,Axel Werner,679,0,95,True,2565896
2587,0,0,551398,David Alba,David,Alba Fernández,1999-05-05,David Alba Fernández,698,0,63,True,2565898
2588,3,3,406460,Alberto Redondo,Alberto,Redondo Guijarro,1997-05-22,Alberto Redondo Guijarro,698,0,93,True,2565898
2589,12,12,500200,Miguel,Miguel Angel,Rubio Lestan,1998-03-11,Miguel Angel Rubio Lestan,698,0,30,False,2565898
2590,25,25,279556,A. Sané,Arona,Sané,1995-06-21,Arona Sané,679,0,66,False,2565899
2591,10,10,86350,N. Champagne,Nereo,Champagne,1985-01-20,Nereo Champagne,712,0,93,True,2565900
2592,19,19,3488,Asier Riesgo,Asier,Riesgo Unamuno,1983-10-06,Asier Riesgo Unamuno,701,0,93,True,2565904
2593,1,1,404285,Víctor López,Víctor,López Ibáñez,1997-05-12,Víctor López Ibáñez,696,0,62,True,2565906
2594,25,25,470756,Alberto López,Alberto,López Jiménez,1995-05-27,Alberto López Jiménez,683,0,45,False,2565910
2595,13,13,516397,Mujaid Sadick,Mujaid,Sadick Aliu,2000-03-14,Mujaid Sadick Aliu,677,0,17,False,2565911
2596,13,13,3672,Carlos Martínez,Carlos,Martínez Díez,1986-04-09,Carlos Martínez Díez,687,0,5,False,2565916
2597,13,13,293856,Dani Molina,Daniel,Molina Orta,1996-03-14,Daniel Molina Orta,692,0,4,False,2565918
2598,22,22,278316,Koke,Jorge,Ruiz Ojeda,1995-09-27,Jorge Ruiz Ojeda,695,0,91,True,2565918
2599,27,27,472489,Lara,José,Alonso Lara,2000-03-07,José Alonso Lara,680,0,14,False,2565920
2600,21,21,405972,Alex Robles,Alejandro,Robles García,1999-01-28,Alejandro Robles García,683,0,92,True,2565921
2601,27,27,568583,Juan Cruz,Juan,Cruz Diaz Espósito,2000-04-25,Juan Cruz Diaz Espósito,683,0,10,False,2565921
2602,27,27,390613,Xesc Regis,Francesc,Regis Crespí,1996-09-30,Francesc Regis Crespí,701,0,2,False,2565925
2603,19,19,6363,Serantes,Jon Ander,Serantes Simon,1989-01-04,Jon Ander Serantes Simon,712,0,95,True,2565926
2604,8,8,352985,L. Zidane,Luca Zinedine,Zidane,1998-05-13,Luca Zinedine Zidane,675,0,94,True,2565927
2605,0,0,246175,A. Petagna,Andrea,Petagna,1995-06-30,Andrea Petagna,3172,0,58,True,2575959
2606,1,1,21620,J. Kurtič,Jasmin,Kurtič,1989-01-10,Jasmin Kurtič,3172,0,70,True,2575959
2607,2,2,20404,B. Cristante,Bryan,Cristante,1995-03-03,Bryan Cristante,3172,0,75,True,2575959
2608,3,3,295176,R. Gosens,Robin,Gosens,1994-06-05,Robin Gosens,3172,0,95,True,2575959
2609,4,4,49991,R. Freuler,Remo,Freuler,1992-04-15,Remo Freuler,3172,0,95,True,2575959
2610,5,5,86366,J. Palomino,José Luis,Palomino,1990-01-05,José Luis Palomino,3172,0,95,True,2575959
2611,6,6,280419,H. Hateboer,Hans,Hateboer,1994-01-09,Hans Hateboer,3172,0,95,True,2575959
2612,7,7,20841,A. Masiello,Andrea,Masiello,1985-02-05,Andrea Masiello,3172,0,95,True,2575959
2613,8,8,41034,Rafael Tolói,Rafael,Tolói,1990-10-10,Rafael Tolói,3172,0,95,True,2575959
2614,10,10,21077,A. Gómez,Alejandro Darío,Gómez,1988-02-15,Alejandro Darío Gómez,3172,0,95,True,2575959
2615,12,12,20820,J. Iličić,Josip,Iličić,1988-01-29,Josip Iličić,3172,0,25,False,2575959
2616,13,13,625,M. de Roon,Marten,de Roon,1991-03-29,Marten de Roon,3172,0,20,False,2575959
2617,14,14,23149,G. Defrel,Gregoire ,Defrel,1991-06-17,Gregoire  Defrel,3158,0,74,True,2575959
2618,15,15,44251,Bruno Peres,Bruno,da Silva Peres,1990-03-01,Bruno da Silva Peres,3158,0,81,True,2575959
2619,16,16,3475,D. Perotti,Diego,Perotti,1988-07-26,Diego Perotti,3158,0,84,True,2575959
2620,19,19,114,K. Strootman,Kevin,Strootman,1990-02-13,Kevin Strootman,3158,0,95,True,2575959
2621,20,20,8327,E. Džeko,Edin,Džeko,1986-03-17,Edin Džeko,3158,0,95,True,2575959
2622,21,21,20518,Juan Jesus,Juan Guilherme,Nunes Jesus,1991-06-10,Juan Guilherme Nunes Jesus,3158,0,95,True,2575959
2623,23,23,92966,K. Manolas,Konstantinos,Manolas,1991-06-14,Konstantinos Manolas,3158,0,95,True,2575959
2624,25,25,0,,,,,,3158,0,11,False,2575959
2625,0,0,20529,A. Poli,Andrea,Poli,1989-09-29,Andrea Poli,3166,0,70,True,2575960
2626,1,1,21123,S. Verdi,Simone,Verdi,1992-07-12,Simone Verdi,3166,0,82,True,2575960
2627,2,2,20690,S. Taïder,Saphir Sliti,Taïder,1992-02-29,Saphir Sliti Taïder,3166,0,82,True,2575960
2628,3,3,232822,A. Masina,Adam,Masina,1994-01-02,Adam Masina,3166,0,93,True,2575960
2629,4,4,21306,D. Maietta,Domenico,Maietta,1982-08-03,Domenico Maietta,3166,0,93,True,2575960
2630,5,5,90268,E. Pulgar,Erick Antonio,Pulgar Farfán,1994-01-15,Erick Antonio Pulgar Farfán,3166,0,93,True,2575960
2631,6,6,20707,S. De Maio,Sebastien,De Maio,1987-03-05,Sebastien De Maio,3166,0,93,True,2575960
2632,7,7,20483,A. Mirante,Antonio,Mirante,1983-07-08,Antonio Mirante,3166,0,93,True,2575960
2633,8,8,92908,V. Torosidis,Vassilis,Torosidis,1985-06-10,Vassilis Torosidis,3166,0,93,True,2575960
2634,9,9,259292,F. Di Francesco,Federico,Di Francesco,1994-06-14,Federico Di Francesco,3166,0,93,True,2575960
2635,10,10,20796,M. Destro,Mattia,Destro,1991-03-20,Mattia Destro,3166,0,93,True,2575960
2636,11,11,295273,G. Donsah,Godfred,Donsah,1996-06-07,Godfred Donsah,3166,0,23,False,2575960
2637,13,13,21296,R. Palacio,Rodrigo Sebastián,Palacio,1982-02-05,Rodrigo Sebastián Palacio,3166,0,11,False,2575960
2638,14,14,20525,J. Obi,Joel,Chukwuma Obi,1991-05-22,Joel Chukwuma Obi,3185,0,76,True,2575960
2639,17,17,8148,Iago Falqué,Iago,Falqué Silva,1990-01-04,Iago Falqué Silva,3185,0,93,True,2575960
2640,18,18,21234,A. Belotti,Andrea,Belotti,1993-12-20,Andrea Belotti,3185,0,93,True,2575960
2641,20,20,339791,Álex Berenguer,Alejandro,Berenguer Remiro,1995-07-04,Alejandro Berenguer Remiro,3185,0,93,True,2575960
2642,21,21,25558,N. N'Koulou,Nicolas,N'Koulou,1990-03-27,Nicolas N'Koulou,3185,0,93,True,2575960
2643,22,22,20812,A. Acquah,Afriyie,Acquah,1992-01-05,Afriyie Acquah,3185,0,93,True,2575960
