,Unnamed: 0.2,Unnamed: 0.1,level_0,dex,index,Unnamed: 0,game_id,team_id,player_id,player_name,nickname,jersey_number,is_starter,starting_position_id,starting_position_name,minutes_played,id,name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),work_rate,body_type,release_clause_euro,club_team,club_rating,club_position,club_jersey_number,club_join_date,contract_end_year,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes,tags,traits,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,statistic_minutes_played,statistic_contribution_value,statistic_rating_contribution_value
76,1227,5563.0,0.0,0.0,1.0,1.0,22912.0,38.0,3077.0,Jan Vertonghen,,5.0,True,5.0,Left Center Back,97.0,172871.0,J. Vertonghen,Jan Vertonghen,1987-04-24,31.0,187.96,86.2,CB,Belgium,87.0,87.0,34000000.0,155000.0,Left,3.0,3.0,3.0,High/ High,Normal,62900000.0,Tottenham Hotspur,83.0,LCB,5.0,2012-07-01,2020,Belgium,85.0,LCB,5.0,72.0,56.0,80.0,79.0,52.0,71.0,63.0,73.0,74.0,77.0,61.0,65.0,61.0,85.0,60.0,80.0,85.0,75.0,79.0,66.0,84.0,89.0,60.0,68.0,66.0,83.0,89.0,87.0,88.0,6.0,10.0,9.0,12.0,7.0,"#Tackling ,#Tactician ","Power Free-Kick,Leadership",69+3,69+3,69+3,69+3,70+3,70+3,70+3,69+3,70+3,70+3,70+3,71+3,75+3,75+3,75+3,71+3,79+3,82+3,82+3,82+3,79+3,80+3,84+3,84+3,84+3,80+3,196.0,37.134562887552754,17.05158499938647
77,439,51465.0,0.0,0.0,17.0,17.0,3857260.0,794.0,5571.0,Hirving Rodrigo Lozano Bahena,Hirving Lozano,22.0,True,17.0,Right Wing,103.0,221992.0,H. Lozano,Hirving Rodrigo Lozano Bahena,1995-07-30,23.0,175.26,69.9,"RW,LW",Mexico,82.0,87.0,29500000.0,24000.0,Right,3.0,4.0,4.0,High/ Low,Lean,43500000.0,PSV,76.0,RW,11.0,2017-07-21,2023,Mexico,77.0,LS,22.0,75.0,77.0,58.0,74.0,75.0,84.0,72.0,65.0,67.0,81.0,94.0,93.0,91.0,82.0,76.0,76.0,67.0,80.0,59.0,76.0,64.0,45.0,78.0,75.0,64.0,77.0,42.0,35.0,29.0,11.0,10.0,14.0,14.0,10.0,"#Speedster,#Acrobat","Beat Offside Trap,Speed Dribbler (CPU AI Only)",76+3,76+3,76+3,81+3,79+3,79+3,79+3,81+3,79+3,79+3,79+3,80+3,72+3,72+3,72+3,80+3,64+3,59+3,59+3,59+3,64+3,60+3,51+3,51+3,51+3,60+3,176.0,33.32979971821206,17.04364758317662
78,444,51070.0,0.0,0.0,12.0,12.0,3857259.0,2722.0,16346.0,Ngoran Suiru Fai Collins,Collins Fai,19.0,True,2.0,Right Back,103.0,232183.0,C. Fai,Ngoran Suiru Fai Collins,1992-08-13,26.0,167.64,72.1,"RB,LB",Cameroon,72.0,74.0,3100000.0,10000.0,Right,1.0,4.0,3.0,High/ High,Stocky,4900000.0,Standard de Liège,73.0,RB,21.0,2016-01-16,2020,Cameroon,75.0,LB,2.0,60.0,22.0,53.0,63.0,23.0,66.0,21.0,31.0,62.0,64.0,90.0,83.0,90.0,68.0,91.0,54.0,92.0,83.0,64.0,28.0,81.0,68.0,58.0,59.0,34.0,64.0,70.0,72.0,73.0,11.0,7.0,6.0,10.0,12.0,#Acrobat,,54+2,54+2,54+2,61+2,58+2,58+2,58+2,61+2,60+2,60+2,60+2,64+2,62+2,62+2,62+2,64+2,70+2,68+2,68+2,68+2,70+2,70+2,69+2,69+2,69+2,70+2,201.0,38.05695040657406,17.040425555182416
79,718,37840.0,0.0,0.0,22.0,22.0,3802683.0,129.0,10481.0,Aurélien Djani Tchouaméni,Aurélien Tchouaméni,8.0,True,11.0,Left Defensive Midfield,95.0,241637.0,A. Tchouaméni,Aurélien Tchouaméni,2000-01-27,19.0,185.42,79.8,CM,France,70.0,84.0,3600000.0,10000.0,Right,1.0,3.0,3.0,Medium/ Medium,Lean,9500000.0,FC Girondins de Bordeaux,74.0,SUB,17.0,2018-07-01,2022,,,,,47.0,48.0,64.0,73.0,44.0,70.0,47.0,45.0,70.0,73.0,71.0,74.0,66.0,69.0,60.0,67.0,72.0,70.0,74.0,46.0,72.0,69.0,67.0,65.0,47.0,70.0,69.0,71.0,61.0,9.0,8.0,12.0,12.0,7.0,,,64+2,64+2,64+2,65+2,66+2,66+2,66+2,65+2,67+2,67+2,67+2,66+2,68+2,68+2,68+2,66+2,66+2,70+2,70+2,70+2,66+2,67+2,69+2,69+2,69+2,67+2,555.0,103.73776786090616,16.822340734201
80,397,53248.0,0.0,0.0,10.0,10.0,3857285.0,787.0,20758.0,Krépin Diatta,Krépin Diatta,15.0,True,17.0,Right Wing,75.0,238227.0,K. Diatta,Krépin Diatta,1999-02-25,20.0,175.26,68.0,"RM,LM,ST",Senegal,72.0,85.0,6000000.0,8000.0,Right,1.0,4.0,3.0,High/ Medium,Lean,12200000.0,Club Brugge KV,75.0,RM,11.0,2018-01-03,2022,,,,,65.0,66.0,56.0,64.0,56.0,76.0,62.0,42.0,57.0,73.0,93.0,92.0,87.0,64.0,83.0,68.0,90.0,78.0,52.0,63.0,36.0,48.0,66.0,65.0,59.0,74.0,55.0,32.0,50.0,10.0,8.0,11.0,11.0,12.0,#Speedster,"Injury Prone,Speed Dribbler (CPU AI Only)",67+2,67+2,67+2,72+2,70+2,70+2,70+2,72+2,69+2,69+2,69+2,71+2,63+2,63+2,63+2,71+2,62+2,55+2,55+2,55+2,62+2,60+2,51+2,51+2,51+2,60+2,145.0,27.06088156314825,16.79640924609202
81,600,43466.0,0.0,0.0,18.0,18.0,3829414.0,147.0,3639.0,Georges-Kévin Nkoudou Mbida,Georges-Kevin N'Koudou,14.0,False,0.0,Substitute,25.0,219732.0,G. Nkoudou,Georges-Kévin Nkoudou,1995-02-13,24.0,175.26,72.1,LM,France,75.0,80.0,9000000.0,58000.0,Right,1.0,4.0,3.0,Medium/ Low,Lean,,AS Monaco,79.0,SUB,14.0,,"Jun 30, 2019",,,,,74.0,65.0,49.0,73.0,74.0,79.0,74.0,58.0,62.0,74.0,89.0,88.0,86.0,74.0,89.0,67.0,56.0,64.0,60.0,71.0,48.0,21.0,72.0,67.0,61.0,70.0,32.0,37.0,42.0,10.0,13.0,8.0,6.0,13.0,,Speed Dribbler (CPU AI Only),69+2,69+2,69+2,75+2,73+2,73+2,73+2,75+2,73+2,73+2,73+2,74+2,66+2,66+2,66+2,74+2,58+2,52+2,52+2,52+2,58+2,55+2,45+2,45+2,45+2,55+2,23.0,4.28486969338454,16.766881408896026
82,898,27558.0,0.0,0.0,0.0,0.0,3754003.0,39.0,2988.0,Memphis Depay,,7.0,True,21.0,Left Wing,45.0,202556.0,M. Depay,Memphis Depay,1994-02-13,25.0,175.26,78.0,"CF,LW,CAM",Netherlands,84.0,88.0,41000000.0,93000.0,Right,3.0,3.0,5.0,High/ Low,Stocky,81000000.0,Olympique Lyonnais,79.0,LW,11.0,2017-01-20,2021,Netherlands,81.0,ST,10.0,82.0,78.0,65.0,80.0,74.0,84.0,85.0,88.0,74.0,85.0,87.0,87.0,82.0,79.0,79.0,87.0,74.0,79.0,80.0,81.0,75.0,28.0,83.0,85.0,71.0,78.0,29.0,31.0,20.0,8.0,14.0,6.0,12.0,10.0,#FK Specialist,"Flair,Long Shot Taker (CPU AI Only),Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only),Backs Into Player,Set Play Specialist",80+3,80+3,80+3,82+3,82+3,82+3,82+3,82+3,82+3,82+3,82+3,82+3,75+3,75+3,75+3,82+3,60+3,58+3,58+3,58+3,60+3,56+3,50+3,50+3,50+3,56+3,244.0,45.19096607938749,16.668798963708504
83,457,50776.0,0.0,0.0,18.0,18.0,3857257.0,792.0,5479.0,Aziz Eraltay Behich,Aziz Behich,16.0,True,6.0,Left Back,98.0,202157.0,A. Behich,Aziz Eraltay Behich,1990-12-16,28.0,170.18,63.0,LB,Australia,73.0,73.0,3300000.0,12000.0,Left,1.0,4.0,3.0,High/ Medium,Normal,4600000.0,PSV,76.0,SUB,3.0,2018-08-31,2022,Australia,73.0,LB,16.0,74.0,65.0,54.0,74.0,57.0,74.0,72.0,55.0,71.0,72.0,82.0,81.0,83.0,66.0,86.0,72.0,73.0,80.0,54.0,62.0,79.0,66.0,63.0,50.0,47.0,65.0,70.0,71.0,72.0,14.0,11.0,11.0,14.0,15.0,,,66+2,66+2,66+2,70+2,68+2,68+2,68+2,70+2,68+2,68+2,68+2,71+2,68+2,68+2,68+2,71+2,72+2,69+2,69+2,69+2,72+2,71+2,67+2,67+2,67+2,71+2,302.0,54.72569910230734,16.308983176184306
84,814,32399.0,0.0,0.0,6.0,6.0,3788744.0,907.0,4934.0,Ethan Ampadu,,15.0,False,0.0,Substitute,3.0,235735.0,E. Ampadu,Ethan Ampadu,2000-09-14,18.0,182.88,72.1,"CB,CDM",Wales,65.0,86.0,1100000.0,8000.0,Right,1.0,3.0,2.0,Medium/ Medium,Lean,3000000.0,Chelsea,83.0,SUB,44.0,2017-07-01,2023,Wales,75.0,LDM,15.0,27.0,23.0,59.0,70.0,25.0,57.0,34.0,27.0,64.0,58.0,62.0,58.0,56.0,61.0,68.0,52.0,74.0,60.0,67.0,22.0,57.0,62.0,29.0,59.0,33.0,64.0,66.0,67.0,65.0,13.0,12.0,9.0,8.0,12.0,,,47+2,47+2,47+2,49+2,50+2,50+2,50+2,49+2,53+2,53+2,53+2,52+2,58+2,58+2,58+2,52+2,58+2,63+2,63+2,63+2,58+2,59+2,64+2,64+2,64+2,59+2,179.0,32.26953259825388,16.22490465833994
85,1224,5725.0,0.0,0.0,12.0,12.0,22912.0,38.0,10956.0,Eric Dier,,15.0,False,0.0,Substitute,22.0,202335.0,E. Dier,Eric Dier,1994-01-15,25.0,187.96,89.8,"CDM,CB,CM",England,80.0,84.0,16500000.0,73000.0,Right,2.0,3.0,2.0,Medium/ High,Normal,31800000.0,Tottenham Hotspur,83.0,SUB,15.0,2014-08-02,2021,England,82.0,CDM,4.0,67.0,52.0,82.0,77.0,51.0,65.0,60.0,74.0,78.0,70.0,62.0,68.0,52.0,78.0,38.0,82.0,77.0,78.0,89.0,72.0,91.0,81.0,53.0,67.0,70.0,77.0,82.0,81.0,83.0,11.0,14.0,6.0,13.0,9.0,#Strength,"Dives Into Tackles (CPU AI Only),Power Header",67+2,67+2,67+2,65+2,66+2,66+2,66+2,65+2,67+2,67+2,67+2,67+2,72+2,72+2,72+2,67+2,75+2,79+2,79+2,79+2,75+2,76+2,81+2,81+2,81+2,76+2,33.0,5.886368849393843,16.05373322561957
86,460,50556.0,0.0,0.0,19.0,19.0,3857256.0,786.0,5603.0,Nikola Milenković,,4.0,True,3.0,Right Center Back,102.0,215466.0,N. Maksimović,Nikola Maksimović,1991-11-25,27.0,193.04,87.1,CB,Serbia,78.0,81.0,11000000.0,54000.0,Right,2.0,3.0,2.0,Medium/ High,Lean,19500000.0,Napoli,82.0,RCB,19.0,2017-07-09,2021,,,,,45.0,22.0,79.0,59.0,28.0,49.0,29.0,23.0,59.0,61.0,62.0,68.0,49.0,71.0,58.0,39.0,67.0,67.0,86.0,29.0,78.0,80.0,29.0,31.0,26.0,70.0,79.0,80.0,79.0,12.0,9.0,5.0,11.0,15.0,#Strength,"Dives Into Tackles (CPU AI Only),Power Header",49+2,49+2,49+2,48+2,47+2,47+2,47+2,48+2,48+2,48+2,48+2,51+2,54+2,54+2,54+2,51+2,67+2,69+2,69+2,69+2,67+2,70+2,77+2,77+2,77+2,70+2,201.0,34.803852550456355,15.583814574831205
87,762,35476.0,0.0,0.0,7.0,7.0,3788755.0,907.0,9540.0,Harry Wilson,,8.0,False,0.0,Substitute,13.0,200787.0,H. Novillo,Harry Novillo,1992-02-11,27.0,182.88,79.8,"LW,ST",France,71.0,71.0,2500000.0,6000.0,Right,1.0,3.0,3.0,High/ Medium,Lean,3800000.0,Montreal Impact,70.0,RW,7.0,2019-02-12,2020,,,,,65.0,65.0,54.0,61.0,66.0,74.0,67.0,63.0,57.0,64.0,90.0,93.0,90.0,64.0,91.0,77.0,91.0,60.0,62.0,73.0,35.0,24.0,69.0,65.0,69.0,68.0,41.0,29.0,33.0,12.0,13.0,13.0,8.0,9.0,"#Speedster,#Acrobat","Beat Offside Trap,Selfish,Speed Dribbler (CPU AI Only)",68+2,68+2,68+2,70+2,69+2,69+2,69+2,70+2,68+2,68+2,68+2,68+2,60+2,60+2,60+2,68+2,53+2,47+2,47+2,47+2,53+2,51+2,44+2,44+2,44+2,51+2,78.0,13.505711866550627,15.5835136921738
88,1330,1707.0,0.0,0.0,13.0,13.0,16079.0,222.0,3551.0,Karl Brillant Toko Ekambi,Karl Toko Ekambi,17.0,False,0.0,Substitute,15.0,224069.0,K. Toko-Ekambi,Karl Brillant Toko Ekambi,1992-09-14,26.0,185.42,73.9,"ST,LW",Cameroon,79.0,80.0,15000000.0,38000.0,Right,2.0,4.0,3.0,High/ Medium,Lean,32600000.0,Villarreal CF,79.0,RS,17.0,2018-07-02,2023,Cameroon,75.0,LS,7.0,74.0,80.0,74.0,69.0,72.0,80.0,62.0,63.0,58.0,80.0,84.0,83.0,79.0,76.0,75.0,78.0,71.0,70.0,77.0,72.0,43.0,28.0,80.0,65.0,69.0,78.0,27.0,14.0,18.0,10.0,12.0,12.0,8.0,14.0,,"Finesse Shot,Speed Dribbler (CPU AI Only)",78+2,78+2,78+2,77+2,77+2,77+2,77+2,77+2,74+2,74+2,74+2,75+2,66+2,66+2,66+2,75+2,55+2,49+2,49+2,49+2,55+2,51+2,43+2,43+2,43+2,51+2,112.0,18.833209783987712,15.133829290704412
89,454,50842.0,0.0,0.0,24.0,24.0,3857257.0,792.0,15957.0,Miloš Degenek,,2.0,True,2.0,Right Back,98.0,229585.0,M. Degenek,Miloš Degenek,1994-04-28,24.0,187.96,82.1,CB,Australia,74.0,81.0,7000000.0,25000.0,Right,1.0,4.0,2.0,High/ High,Lean,13300000.0,Australia,73.0,LCB,2.0,,,Al Hilal,74.0,RCB,45.0,70.0,59.0,70.0,74.0,62.0,58.0,69.0,44.0,72.0,64.0,79.0,79.0,78.0,72.0,70.0,70.0,81.0,86.0,84.0,61.0,81.0,70.0,55.0,67.0,58.0,77.0,65.0,75.0,76.0,14.0,12.0,7.0,10.0,12.0,#Engine,Dives Into Tackles (CPU AI Only),66+2,66+2,66+2,66+2,65+2,65+2,65+2,66+2,66+2,66+2,66+2,68+2,68+2,68+2,68+2,68+2,72+2,72+2,72+2,72+2,72+2,73+2,73+2,73+2,73+2,73+2,133.0,22.123964571072328,14.971103845086537
90,768,35027.0,0.0,0.0,7.0,7.0,3788752.0,780.0,5209.0,Raphaël Adelino José Guerreiro,Raphaël Guerreiro,5.0,True,6.0,Left Back,96.0,209889.0,R. Guerreiro,Raphaël Guerreiro,1993-12-22,25.0,170.18,71.2,"LM,LB,CM",Portugal,81.0,84.0,22500000.0,54000.0,Left,3.0,2.0,4.0,Medium/ Medium,Normal,39900000.0,Borussia Dortmund,81.0,LM,13.0,2016-07-01,2020,,,,,85.0,75.0,52.0,84.0,79.0,83.0,84.0,82.0,77.0,84.0,82.0,68.0,88.0,83.0,86.0,79.0,63.0,74.0,49.0,82.0,69.0,84.0,77.0,79.0,44.0,78.0,67.0,70.0,77.0,12.0,6.0,8.0,11.0,8.0,#Acrobat,"Injury Prone,Avoids Using Weaker Foot,Flair,Long Shot Taker (CPU AI Only)",74+3,74+3,74+3,80+3,79+3,79+3,79+3,80+3,81+3,81+3,81+3,80+3,80+3,80+3,80+3,80+3,78+3,76+3,76+3,76+3,78+3,76+3,69+3,69+3,69+3,76+3,259.0,42.69030227472534,14.834467971912282
91,1381,591.0,0.0,0.0,10.0,10.0,15978.0,210.0,6704.0,Theo Bernard François Hernández,Theo Hernández,19.0,True,6.0,Left Back,94.0,232656.0,T. Hernández,Theo Bernard François Hernández,1997-10-06,21.0,182.88,82.1,LB,France,77.0,85.0,11000000.0,76000.0,Left,1.0,3.0,3.0,High/ Medium,Normal,,Real Sociedad,77.0,LB,19.0,,"Jun 30, 2019",,,,,75.0,50.0,72.0,76.0,62.0,78.0,63.0,64.0,52.0,72.0,90.0,90.0,76.0,66.0,61.0,75.0,62.0,75.0,79.0,56.0,75.0,69.0,58.0,47.0,41.0,65.0,72.0,76.0,79.0,12.0,10.0,7.0,7.0,7.0,#Speedster,,67+2,67+2,67+2,70+2,67+2,67+2,67+2,70+2,66+2,66+2,66+2,70+2,65+2,65+2,65+2,70+2,75+2,70+2,70+2,70+2,75+2,75+2,73+2,73+2,73+2,75+2,494.0,81.370596704279,14.824602638431395
92,606,43047.0,0.0,0.0,20.0,20.0,3829413.0,131.0,4319.0,Edinson Roberto Cavani Gómez,Edinson Cavani,9.0,True,23.0,Center Forward,96.0,179813.0,E. Cavani,Edinson Roberto Cavani Gómez,1987-02-14,32.0,185.42,77.1,ST,Uruguay,89.0,89.0,60000000.0,200000.0,Right,4.0,4.0,3.0,High/ High,Lean,111000000.0,Paris Saint-Germain,84.0,RS,9.0,2013-07-16,2020,Uruguay,81.0,LS,21.0,70.0,89.0,89.0,78.0,90.0,80.0,77.0,76.0,52.0,82.0,75.0,76.0,77.0,91.0,59.0,87.0,88.0,92.0,78.0,79.0,84.0,48.0,93.0,77.0,85.0,82.0,52.0,45.0,39.0,12.0,5.0,13.0,13.0,10.0,#Engine,"Beat Offside Trap,Power Header",85+3,85+3,85+3,81+3,83+3,83+3,83+3,81+3,80+3,80+3,80+3,79+3,75+3,75+3,75+3,79+3,67+3,65+3,65+3,65+3,67+3,65+3,63+3,63+3,63+3,65+3,109.0,17.918564650962608,14.795145124648027
93,1041,13769.0,0.0,0.0,13.0,13.0,303674.0,213.0,16489.0,Nemanja Gudelj,,17.0,False,0.0,Substitute,27.0,225028.0,N. Radoja,Nemanja Radoja,1993-02-06,26.0,185.42,77.1,"CM,CDM",Serbia,75.0,78.0,8000000.0,20000.0,Right,1.0,3.0,3.0,High/ Medium,Normal,17400000.0,RC Celta,77.0,SUB,6.0,2014-08-18,2019,,,,,44.0,72.0,51.0,77.0,32.0,70.0,37.0,36.0,78.0,73.0,49.0,38.0,53.0,69.0,46.0,63.0,62.0,55.0,66.0,71.0,74.0,77.0,79.0,80.0,42.0,64.0,60.0,80.0,78.0,11.0,13.0,12.0,9.0,7.0,,,66+2,66+2,66+2,66+2,69+2,69+2,69+2,66+2,71+2,71+2,71+2,66+2,74+2,74+2,74+2,66+2,65+2,73+2,73+2,73+2,65+2,65+2,69+2,69+2,69+2,65+2,57.0,9.26211198121046,14.624387338753357
94,428,51813.0,0.0,0.0,13.0,13.0,3857264.0,779.0,29201.0,Nahuel Molina Lucero,Nahuel Molina,26.0,True,2.0,Right Back,99.0,233084.0,N. Molina,Nahuel Molina,1998-04-06,20.0,175.26,69.9,"RB,RWB",Argentina,66.0,76.0,900000.0,4000.0,Right,1.0,3.0,2.0,Medium/ Medium,Lean,,Rosario Central,71.0,RES,12.0,,"Dec 31, 2019",,,,,65.0,24.0,47.0,64.0,30.0,60.0,52.0,32.0,58.0,64.0,79.0,70.0,72.0,62.0,74.0,53.0,76.0,78.0,65.0,38.0,60.0,70.0,56.0,50.0,38.0,63.0,60.0,65.0,58.0,12.0,13.0,8.0,5.0,10.0,,,52+2,52+2,52+2,58+2,55+2,55+2,55+2,58+2,57+2,57+2,57+2,61+2,59+2,59+2,59+2,61+2,66+2,63+2,63+2,63+2,66+2,65+2,62+2,62+2,62+2,65+2,551.0,89.17160048899204,14.565234199653872
95,447,51060.0,0.0,0.0,7.0,7.0,3857259.0,2722.0,8591.0,Samuel Yves Oum Gwet,Samuel Gouet,14.0,False,0.0,Substitute,16.0,241093.0,S. Oum Gouet,Samuel Oum Gouet,1997-12-14,21.0,185.42,76.2,"CDM,CM",Cameroon,63.0,72.0,500000.0,2000.0,Right,1.0,3.0,2.0,Medium/ High,Normal,825000.0,SCR Altach,65.0,SUB,4.0,2017-08-31,2022,,,,,42.0,44.0,64.0,65.0,41.0,58.0,45.0,43.0,58.0,62.0,68.0,65.0,52.0,65.0,75.0,63.0,65.0,65.0,75.0,54.0,62.0,60.0,43.0,56.0,41.0,57.0,59.0,61.0,53.0,10.0,9.0,5.0,15.0,10.0,,,57+2,57+2,57+2,56+2,57+2,57+2,57+2,56+2,57+2,57+2,57+2,57+2,59+2,59+2,59+2,57+2,59+2,61+2,61+2,61+2,59+2,59+2,62+2,62+2,62+2,59+2,98.0,15.71598705527704,14.433049336478915
96,773,34730.0,0.0,0.0,2.0,2.0,3788751.0,771.0,3026.0,Adrien Rabiot,,14.0,True,15.0,Left Center Midfield,94.0,210008.0,A. Rabiot,Adrien Rabiot,1995-04-03,23.0,193.04,79.8,"CM,CDM",France,83.0,87.0,33000000.0,91000.0,Left,2.0,3.0,3.0,High/ Medium,Lean,63500000.0,Paris Saint-Germain,84.0,RES,25.0,2012-07-01,2019,,,,,70.0,69.0,77.0,85.0,72.0,79.0,73.0,59.0,83.0,83.0,73.0,74.0,79.0,83.0,72.0,80.0,73.0,82.0,80.0,79.0,76.0,80.0,76.0,80.0,67.0,84.0,70.0,81.0,75.0,9.0,12.0,9.0,7.0,15.0,,,77+2,77+2,77+2,77+2,78+2,78+2,78+2,77+2,79+2,79+2,79+2,78+2,81+2,81+2,81+2,78+2,78+2,80+2,80+2,80+2,78+2,77+2,77+2,77+2,77+2,77+2,448.0,71.78913139802022,14.421923718352277
97,1259,3738.0,0.0,0.0,14.0,14.0,18235.0,169.0,5562.0,Thomas Müller,,25.0,True,22.0,Right Center Forward,94.0,213565.0,T. Lemar,Thomas Lemar,1995-11-12,23.0,170.18,62.1,"LM,CAM,RM",France,83.0,89.0,35500000.0,64000.0,Left,3.0,2.0,4.0,Medium/ Medium,Lean,79900000.0,Atlético Madrid,84.0,LM,11.0,2018-07-01,2023,France,84.0,SUB,8.0,83.0,75.0,54.0,84.0,76.0,85.0,85.0,81.0,75.0,86.0,86.0,84.0,87.0,79.0,86.0,79.0,71.0,79.0,63.0,78.0,63.0,66.0,78.0,84.0,68.0,80.0,55.0,59.0,63.0,11.0,15.0,13.0,7.0,14.0,,"Finesse Shot,Technical Dribbler (CPU AI Only),Set Play Specialist,Takes Finesse Free Kicks",76+3,76+3,76+3,82+3,81+3,81+3,81+3,82+3,82+3,82+3,82+3,82+3,79+3,79+3,79+3,82+3,74+3,71+3,71+3,71+3,74+3,71+3,64+3,64+3,64+3,71+3,138.0,22.101376950394425,14.413941489387668
98,406,52846.0,0.0,0.0,8.0,8.0,3857274.0,941.0,7891.0,Teun Koopmeiners,,20.0,True,9.0,Right Defensive Midfield,82.0,240679.0,T. Koopmeiners,Teun Koopmeiners,1998-02-28,21.0,182.88,77.1,"CDM,CB",Netherlands,74.0,82.0,7000000.0,9000.0,Left,1.0,3.0,3.0,Medium/ Medium,Normal,11900000.0,AZ Alkmaar,72.0,LCB,8.0,2017-08-13,2022,,,,,75.0,65.0,68.0,74.0,64.0,67.0,67.0,66.0,74.0,75.0,68.0,71.0,66.0,75.0,69.0,75.0,76.0,80.0,75.0,75.0,69.0,73.0,67.0,75.0,71.0,73.0,69.0,69.0,64.0,14.0,8.0,14.0,12.0,10.0,,,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,71+2,71+2,71+2,71+2,73+2,73+2,73+2,71+2,72+2,72+2,72+2,72+2,72+2,71+2,70+2,70+2,70+2,71+2,170.0,27.088673913906774,14.341062660303587
99,405,52847.0,0.0,0.0,11.0,11.0,3857274.0,941.0,8259.0,Steven Bergwijn,,7.0,True,24.0,Left Center Forward,45.0,225953.0,S. Bergwijn,Steven Bergwijn,1997-10-08,21.0,152.4,78.0,"LW,RW",Netherlands,80.0,86.0,20500000.0,18000.0,Right,1.0,2.0,4.0,Medium/ Medium,Stocky,32800000.0,PSV,76.0,LW,17.0,2014-07-01,2022,Netherlands,81.0,SUB,22.0,73.0,74.0,55.0,76.0,67.0,87.0,76.0,66.0,53.0,84.0,88.0,89.0,79.0,71.0,89.0,78.0,71.0,78.0,79.0,74.0,44.0,30.0,77.0,75.0,59.0,76.0,47.0,31.0,26.0,11.0,14.0,12.0,14.0,13.0,#Dribbler,"Flair,Speed Dribbler (CPU AI Only),Technical Dribbler (CPU AI Only)",76+2,76+2,76+2,79+2,78+2,78+2,78+2,79+2,78+2,78+2,78+2,78+2,69+2,69+2,69+2,78+2,61+2,55+2,55+2,55+2,61+2,56+2,49+2,49+2,49+2,56+2,177.0,28.12261732398154,14.29963592744824
100,854,30548.0,0.0,0.0,9.0,9.0,3773377.0,207.0,22740.0,Kang-In Lee,Lee Kang-In,20.0,False,0.0,Substitute,4.0,243780.0,Kangin Lee,이강인 Kangin Lee,2001-02-19,18.0,172.72,60.8,"CAM,LM,RM",Korea Republic,72.0,88.0,6000000.0,11000.0,Left,1.0,3.0,4.0,High/ Low,Lean,16399999.999999998,Valencia CF,80.0,SUB,16.0,2018-01-01,2022,,,,,66.0,65.0,45.0,65.0,60.0,78.0,75.0,81.0,72.0,78.0,69.0,67.0,87.0,65.0,87.0,67.0,46.0,58.0,49.0,70.0,30.0,29.0,59.0,74.0,70.0,68.0,26.0,23.0,23.0,11.0,12.0,12.0,8.0,14.0,,"Power Free-Kick,Long Shot Taker (CPU AI Only),Technical Dribbler (CPU AI Only),Set Play Specialist",64+2,64+2,64+2,70+2,68+2,68+2,68+2,70+2,70+2,70+2,70+2,69+2,65+2,65+2,65+2,69+2,51+2,48+2,48+2,48+2,51+2,47+2,37+2,37+2,37+2,47+2,147.0,23.305264884441662,14.268529521086732
101,1170,8178.0,0.0,0.0,8.0,8.0,266148.0,223.0,10868.0,Ricardo Jorge Luz Horta,Ricardo Horta,10.0,True,12.0,Right Midfield,78.0,213516.0,Ricardo Horta,Ricardo Jorge da Luz Horta,1994-09-15,24.0,172.72,63.0,LM,Portugal,79.0,84.0,17000000.0,16000.0,Right,1.0,3.0,3.0,High/ Medium,Lean,35300000.0,SC Braga,76.0,LM,21.0,2017-07-19,2022,,,,,77.0,74.0,51.0,76.0,82.0,80.0,78.0,70.0,69.0,81.0,78.0,75.0,85.0,81.0,85.0,78.0,62.0,80.0,45.0,71.0,64.0,55.0,81.0,76.0,71.0,69.0,32.0,44.0,35.0,7.0,9.0,10.0,8.0,13.0,,"Finesse Shot,Technical Dribbler (CPU AI Only)",73+2,73+2,73+2,78+2,77+2,77+2,77+2,78+2,77+2,77+2,77+2,77+2,74+2,74+2,74+2,77+2,64+2,61+2,61+2,61+2,64+2,60+2,51+2,51+2,51+2,60+2,120.0,18.9679003142915,14.225925235718627
