,Unnamed: 0.1,level_0,dex,index,Unnamed: 0,game_id,team_id,player_id,player_name,nickname,jersey_number,is_starter,starting_position_id,starting_position_name,minutes_played,id,name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),work_rate,body_type,release_clause_euro,club_team,club_rating,club_position,club_jersey_number,club_join_date,contract_end_year,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes,tags,traits,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,statistic_minutes_played,statistic_contribution_value,statistic_rating_contribution_value
366,1001,0,0,13.0,13.0,303707.0,218.0,26404.0,Guido Rodríguez,,21.0,True,10.0,Center Defensive Midfield,88.0,214933.0,D. Rodríguez,Diego Rodríguez,1989-06-25,29.0,182.88,79.8,GK,Argentina,72.0,74.0,2500000.0,10000.0,Left,1.0,2.0,1.0,Medium/ Medium,Normal,,Defensa y Justicia,72.0,SUB,28.0,,"Jun 30, 2020",,,,,13.0,20.0,14.0,32.0,14.0,14.0,16.0,12.0,23.0,20.0,42.0,51.0,45.0,68.0,58.0,60.0,67.0,32.0,60.0,15.0,18.0,22.0,13.0,43.0,73.0,33.0,15.0,13.0,14.0,73.0,68.0,78.0,66.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.03367033281196,0.0
367,928,0,0,13.0,13.0,303473.0,213.0,20033.0,Luuk de Jong,,19.0,True,23.0,Center Forward,65.0,189805.0,L. de Jong,Luuk de Jong,1990-08-27,28.0,187.96,86.2,ST,Netherlands,80.0,80.0,16000000.0,23000.0,Right,2.0,3.0,2.0,Medium/ High,Normal,22400000.0,PSV,76.0,ST,9.0,2014-07-12,2021,Netherlands,81.0,SUB,19.0,66.0,79.0,93.0,76.0,83.0,66.0,63.0,66.0,64.0,76.0,53.0,57.0,58.0,81.0,60.0,84.0,81.0,83.0,84.0,69.0,52.0,38.0,84.0,69.0,65.0,77.0,44.0,43.0,37.0,16.0,10.0,8.0,8.0,11.0,,"Leadership,Power Header,Target Forward",78+2,78+2,78+2,70+2,74+2,74+2,74+2,70+2,72+2,72+2,72+2,71+2,70+2,70+2,70+2,71+2,59+2,60+2,60+2,60+2,59+2,58+2,57+2,57+2,57+2,58+2,0.0,2.5876472027727395,0.0
368,2962,0,0,27.0,27.0,3857281.0,1833.0,26348.0,Lucas Daniel Cavallini,Lucas Cavallini,9.0,False,0.0,Substitute,24.0,213095.0,L. Cavallini,Lucas Cavallini,1992-12-28,26.0,182.88,88.9,ST,Canada,74.0,77.0,7000000.0,9000.0,Left,1.0,3.0,3.0,High/ Low,Stocky,12400000.0,Canada,70.0,SUB,17.0,,,Puebla FC,70.0,LS,9.0,31.0,76.0,76.0,60.0,59.0,75.0,44.0,52.0,41.0,70.0,76.0,74.0,62.0,66.0,70.0,76.0,68.0,72.0,84.0,65.0,78.0,23.0,75.0,56.0,70.0,69.0,35.0,29.0,13.0,10.0,11.0,6.0,7.0,15.0,,"Technical Dribbler (CPU AI Only),Target Forward",73+2,73+2,73+2,66+2,70+2,70+2,70+2,66+2,66+2,66+2,66+2,64+2,58+2,58+2,58+2,64+2,47+2,48+2,48+2,48+2,47+2,45+2,48+2,48+2,48+2,45+2,0.0,1.5736912095420503,0.0
369,2860,0,0,25.0,25.0,3857260.0,794.0,26318.0,Rogelio Gabriel Funes Mori,Rogelio Funes Mori,11.0,False,0.0,Substitute,12.0,198140.0,R. Funes Mori,Rogelio Gabriel Funes Mori,1991-03-05,28.0,182.88,81.2,ST,Argentina,76.0,77.0,9000000.0,46000.0,Right,2.0,4.0,3.0,High/ Medium,Lean,15100000.0,Monterrey,75.0,ST,7.0,2015-06-12,2020,,,,,65.0,78.0,77.0,70.0,72.0,75.0,75.0,58.0,65.0,73.0,78.0,75.0,77.0,78.0,72.0,72.0,78.0,79.0,76.0,67.0,78.0,49.0,78.0,72.0,70.0,76.0,25.0,45.0,44.0,8.0,10.0,15.0,6.0,15.0,,"Diver,Dives Into Tackles (CPU AI Only),Finesse Shot,Backs Into Player,Target Forward",75+2,75+2,75+2,73+2,74+2,74+2,74+2,73+2,73+2,73+2,73+2,73+2,69+2,69+2,69+2,73+2,61+2,60+2,60+2,60+2,61+2,59+2,56+2,56+2,56+2,59+2,0.0,0.0,0.0
370,2836,0,0,15.0,15.0,3857259.0,2722.0,46903.0,Christian Mougang Bassogog,Christian Bassogog,11.0,False,0.0,Substitute,30.0,231138.0,C. Bassogog,Christian Bassogog,1995-10-18,23.0,175.26,74.8,"ST,RM,LM",Cameroon,74.0,81.0,8000000.0,13000.0,Left,1.0,2.0,4.0,High/ Low,Normal,18800000.0,Cameroon,75.0,RM,9.0,,,Henan Jianye FC,64.0,RS,10.0,47.0,74.0,62.0,64.0,65.0,79.0,76.0,73.0,61.0,72.0,87.0,90.0,82.0,73.0,84.0,75.0,73.0,76.0,64.0,60.0,54.0,25.0,74.0,56.0,65.0,63.0,35.0,24.0,21.0,7.0,7.0,8.0,10.0,8.0,,"Beat Offside Trap,Selfish",72+2,72+2,72+2,71+2,72+2,72+2,72+2,71+2,70+2,70+2,70+2,70+2,62+2,62+2,62+2,70+2,52+2,50+2,50+2,50+2,52+2,50+2,44+2,44+2,44+2,50+2,0.0,2.4403475205633596,0.0
371,2825,0,0,25.0,25.0,3857258.0,786.0,7145.0,Darko Lazović,,22.0,False,0.0,Substitute,32.0,212127.0,D. Lazović,Darko Lazović,1990-09-15,28.0,154.94,66.2,"LM,RM",Serbia,74.0,74.0,6000000.0,15000.0,Right,1.0,4.0,3.0,Medium/ Medium,Lean,10800000.0,Genoa,74.0,RW,22.0,2015-07-01,2020,,,,,70.0,65.0,54.0,74.0,70.0,78.0,66.0,74.0,67.0,78.0,84.0,90.0,76.0,64.0,67.0,65.0,44.0,52.0,36.0,60.0,67.0,30.0,76.0,68.0,49.0,68.0,38.0,37.0,35.0,14.0,10.0,11.0,11.0,9.0,,"Beat Offside Trap,Speed Dribbler (CPU AI Only)",68+2,68+2,68+2,74+2,72+2,72+2,72+2,74+2,73+2,73+2,73+2,73+2,66+2,66+2,66+2,73+2,57+2,53+2,53+2,53+2,57+2,54+2,45+2,45+2,45+2,54+2,0.0,1.175587732336015,0.0
372,2960,0,0,21.0,21.0,3857280.0,2722.0,10530.0,Jules Olivier Ntcham,Olivier Ntcham,22.0,False,0.0,Substitute,33.0,218745.0,O. Ntcham,Jules Olivier Ntcham,1996-02-09,23.0,154.94,81.2,"CM,CDM",France,73.0,82.0,6000000.0,34000.0,Right,1.0,3.0,3.0,High/ High,Normal,12000000.0,Celtic,74.0,RES,21.0,2017-07-12,2022,,,,,66.0,58.0,51.0,76.0,66.0,74.0,69.0,70.0,74.0,74.0,75.0,75.0,71.0,63.0,75.0,76.0,55.0,80.0,78.0,74.0,66.0,69.0,66.0,72.0,72.0,73.0,72.0,73.0,63.0,8.0,14.0,14.0,6.0,6.0,,"Flair,Long Passer (CPU AI Only),Long Shot Taker (CPU AI Only),Playmaker (CPU AI Only)",67+2,67+2,67+2,70+2,69+2,69+2,69+2,70+2,71+2,71+2,71+2,71+2,72+2,72+2,72+2,71+2,71+2,72+2,72+2,72+2,71+2,69+2,68+2,68+2,68+2,69+2,0.0,2.9532668448915196,0.0
373,2817,0,0,26.0,26.0,3857257.0,792.0,22371.0,Bailey Wright,,8.0,False,0.0,Substitute,23.0,198810.0,B. Wright,Bailey Wright,1992-07-28,26.0,182.88,78.9,"CB,RB",Australia,71.0,74.0,2500000.0,23000.0,Right,1.0,3.0,2.0,Medium/ Medium,Normal,4900000.0,Bristol City,70.0,SUB,5.0,2017-01-06,2020,,,,,55.0,39.0,70.0,60.0,22.0,53.0,36.0,27.0,44.0,63.0,64.0,63.0,60.0,65.0,63.0,46.0,80.0,70.0,79.0,36.0,80.0,68.0,39.0,46.0,39.0,64.0,69.0,70.0,70.0,13.0,10.0,15.0,15.0,16.0,,"Leadership,Power Header",53+2,53+2,53+2,53+2,52+2,52+2,52+2,53+2,52+2,52+2,52+2,55+2,55+2,55+2,55+2,55+2,64+2,64+2,64+2,64+2,64+2,65+2,70+2,70+2,70+2,65+2,0.0,0.6970831473408676,0.0
374,2958,0,0,0.0,0.0,3857280.0,781.0,3067.0,Ederson Santana de Moraes,Ederson Moraes,23.0,True,1.0,Goalkeeper,103.0,210257.0,Ederson,Ederson Santana de Moraes,1993-08-17,25.0,187.96,86.2,GK,Brazil,86.0,90.0,41500000.0,125000.0,Left,2.0,3.0,1.0,Medium/ Medium,Normal,79900000.0,Manchester City,85.0,GK,31.0,2017-07-01,2025,,,,,20.0,14.0,14.0,56.0,18.0,23.0,15.0,20.0,58.0,37.0,64.0,63.0,60.0,87.0,48.0,42.0,66.0,41.0,68.0,18.0,38.0,27.0,20.0,70.0,17.0,70.0,29.0,15.0,8.0,85.0,80.0,92.0,82.0,87.0,,"Long Passer (CPU AI Only),Rushes Out Of Goal,Comes For Crosses",,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.738740779350117,0.0
375,2957,0,0,30.0,30.0,3857279.0,792.0,33572.0,Nathaniel Atkinson,,3.0,True,2.0,Right Back,90.0,241861.0,N. Atkinson,Nathaniel Atkinson,1999-06-13,19.0,154.94,72.1,"RB,RM",Australia,64.0,77.0,750000.0,1000.0,Right,1.0,4.0,3.0,High/ Medium,Normal,1400000.0,Melbourne City FC,66.0,SUB,13.0,2017-12-10,2020,,,,,59.0,46.0,38.0,61.0,31.0,65.0,65.0,38.0,55.0,64.0,84.0,80.0,86.0,62.0,89.0,44.0,88.0,75.0,74.0,43.0,55.0,54.0,66.0,60.0,51.0,66.0,64.0,65.0,60.0,15.0,11.0,12.0,12.0,6.0,,"Flair,Technical Dribbler (CPU AI Only)",56+2,56+2,56+2,63+2,61+2,61+2,61+2,63+2,62+2,62+2,62+2,64+2,60+2,60+2,60+2,64+2,64+2,61+2,61+2,61+2,64+2,63+2,61+2,61+2,61+2,63+2,0.0,8.68827802969088,0.0
376,2955,0,0,22.0,22.0,3857279.0,792.0,9430.0,Jason Cummings,,25.0,False,0.0,Substitute,42.0,219948.0,J. Cummings,Jason Cummings,1995-08-01,23.0,152.4,63.0,ST,Scotland,67.0,73.0,1100000.0,15000.0,Left,1.0,3.0,3.0,High/ Medium,Normal,,Luton Town,67.0,SUB,23.0,,"Jun 30, 2019",,,,,33.0,70.0,60.0,58.0,59.0,70.0,66.0,35.0,43.0,67.0,71.0,72.0,67.0,63.0,72.0,69.0,60.0,64.0,60.0,63.0,60.0,45.0,65.0,61.0,68.0,67.0,21.0,40.0,32.0,15.0,7.0,11.0,10.0,12.0,,,66+2,66+2,66+2,63+2,66+2,66+2,66+2,63+2,64+2,64+2,64+2,61+2,58+2,58+2,58+2,61+2,50+2,49+2,49+2,49+2,50+2,48+2,46+2,46+2,46+2,48+2,0.0,0.9585798216624077,0.0
377,2974,0,0,7.0,7.0,3857290.0,2722.0,8064.0,André Onana,,23.0,True,1.0,Goalkeeper,98.0,226753.0,A. Onana,André Onana,1996-04-02,22.0,187.96,93.0,GK,Cameroon,80.0,85.0,14500000.0,14000.0,Right,2.0,3.0,1.0,Medium/ Medium,Stocky,21400000.0,Ajax,78.0,GK,24.0,2015-01-14,2021,Cameroon,75.0,GK,1.0,15.0,12.0,20.0,33.0,13.0,26.0,30.0,17.0,26.0,38.0,64.0,62.0,68.0,78.0,53.0,21.0,80.0,39.0,67.0,17.0,29.0,15.0,11.0,62.0,27.0,57.0,12.0,18.0,14.0,83.0,79.0,85.0,75.0,80.0,,Rushes Out Of Goal,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.494686832111475,0.0
378,2976,0,0,25.0,25.0,3857292.0,795.0,27163.0,Juan Pablo Vargas Campos,Juan Pablo Vargas,3.0,True,5.0,Left Center Back,101.0,245256.0,J. Vargas,Juan Pablo Vargas Campos,1995-06-06,23.0,193.04,86.2,CB,Costa Rica,62.0,70.0,375000.0,1000.0,Right,1.0,2.0,2.0,Medium/ Medium,Lean,600000.0,Deportes Tolima,69.0,LCB,4.0,2018-08-02,2021,,,,,25.0,21.0,61.0,59.0,22.0,32.0,27.0,29.0,34.0,60.0,60.0,58.0,54.0,52.0,52.0,37.0,67.0,63.0,70.0,17.0,52.0,58.0,21.0,31.0,34.0,54.0,60.0,62.0,65.0,8.0,6.0,9.0,13.0,11.0,,,41+2,41+2,41+2,40+2,40+2,40+2,40+2,40+2,41+2,41+2,41+2,42+2,45+2,45+2,45+2,42+2,54+2,55+2,55+2,55+2,54+2,56+2,60+2,60+2,60+2,56+2,0.0,9.42880466219968,0.0
379,2953,0,0,9.0,9.0,3857278.0,1839.0,15971.0,Cameron Carter-Vickers,,20.0,True,3.0,Right Center Back,106.0,228174.0,C. Carter-Vickers,Cameron Carter-Vickers,1997-12-31,21.0,182.88,92.1,CB,United States,69.0,81.0,1700000.0,21000.0,Right,1.0,3.0,2.0,Medium/ Medium,Normal,,Swansea City,71.0,SUB,17.0,,"Jun 30, 2019",,,,,40.0,17.0,67.0,62.0,26.0,44.0,27.0,30.0,52.0,57.0,61.0,64.0,53.0,65.0,60.0,36.0,72.0,55.0,77.0,16.0,62.0,66.0,27.0,41.0,38.0,60.0,67.0,71.0,67.0,13.0,6.0,8.0,16.0,10.0,,,44+2,44+2,44+2,45+2,44+2,44+2,44+2,45+2,46+2,46+2,46+2,48+2,51+2,51+2,51+2,48+2,59+2,62+2,62+2,62+2,59+2,62+2,67+2,67+2,67+2,62+2,0.0,9.857320655146744,0.0
380,2989,0,0,7.0,7.0,3857299.0,4885.0,12259.0,Denis Odoi,,3.0,False,0.0,Substitute,23.0,185349.0,D. Odoi,Denis Odoi,1988-05-27,30.0,152.4,72.1,"CB,RB",Belgium,69.0,69.0,775000.0,22000.0,Right,1.0,3.0,3.0,High/ Medium,Lean,1500000.0,Fulham,76.0,RCB,4.0,2016-07-14,2019,,,,,64.0,39.0,61.0,71.0,49.0,71.0,59.0,59.0,64.0,68.0,78.0,85.0,84.0,68.0,73.0,62.0,85.0,66.0,64.0,54.0,71.0,68.0,62.0,59.0,49.0,77.0,65.0,70.0,66.0,16.0,8.0,11.0,12.0,6.0,,"Long Throw-in,Avoids Using Weaker Foot,Dives Into Tackles (CPU AI Only),Flair",61+2,61+2,61+2,66+2,64+2,64+2,64+2,66+2,65+2,65+2,65+2,66+2,65+2,65+2,65+2,66+2,68+2,67+2,67+2,67+2,68+2,68+2,67+2,67+2,67+2,68+2,0.0,0.7108810982311659,0.0
381,2997,0,0,14.0,14.0,3869684.0,785.0,49337.0,Josip Stanišić,,2.0,True,2.0,Right Back,97.0,231007.0,J. Mišić,Josip Mišić,1994-06-28,24.0,182.88,78.9,CM,Croatia,73.0,78.0,5500000.0,1000.0,Right,1.0,3.0,2.0,Medium/ High,Normal,12000000.0,PAOK,75.0,RES,27.0,2018-01-06,2023,,,,,50.0,62.0,58.0,76.0,66.0,74.0,68.0,77.0,75.0,76.0,65.0,67.0,69.0,72.0,65.0,72.0,74.0,65.0,75.0,72.0,63.0,66.0,67.0,74.0,64.0,74.0,63.0,65.0,51.0,7.0,13.0,8.0,12.0,5.0,,,68+2,68+2,68+2,69+2,70+2,70+2,70+2,69+2,72+2,72+2,72+2,69+2,72+2,72+2,72+2,69+2,64+2,69+2,69+2,69+2,64+2,63+2,65+2,65+2,65+2,63+2,0.0,12.91543021243601,0.0
382,2996,0,0,14.0,14.0,3869321.0,941.0,21547.0,Noa Lang,,12.0,False,0.0,Substitute,9.0,239380.0,N. Lang,Noa Lang,1999-06-17,19.0,152.4,68.9,"LW,RW",Netherlands,65.0,77.0,950000.0,3000.0,Right,1.0,2.0,4.0,High/ Medium,Lean,1500000.0,Ajax,78.0,RES,37.0,2017-02-01,2019,,,,,64.0,55.0,58.0,66.0,48.0,71.0,56.0,57.0,55.0,67.0,73.0,76.0,78.0,63.0,72.0,67.0,66.0,72.0,62.0,52.0,72.0,55.0,55.0,68.0,68.0,60.0,32.0,56.0,49.0,13.0,7.0,13.0,12.0,12.0,,Technical Dribbler (CPU AI Only),61+2,61+2,61+2,65+2,64+2,64+2,64+2,65+2,64+2,64+2,64+2,65+2,62+2,62+2,62+2,65+2,60+2,58+2,58+2,58+2,60+2,59+2,55+2,55+2,55+2,59+2,0.0,0.004726417864368581,0.0
383,2995,0,0,2.0,2.0,3869118.0,787.0,3675.0,Fodé Ballo Touré,,12.0,False,0.0,Substitute,11.0,236723.0,F. Ballo-Touré,Fodé Ballo-Touré,1997-01-03,22.0,182.88,73.0,"LB,LM",France,70.0,81.0,2700000.0,20000.0,Left,1.0,3.0,3.0,High/ Low,Lean,5600000.0,AS Monaco,79.0,LB,2.0,2019-01-10,2023,,,,,70.0,42.0,52.0,69.0,39.0,72.0,67.0,49.0,63.0,68.0,85.0,79.0,73.0,63.0,71.0,54.0,59.0,73.0,60.0,43.0,65.0,64.0,67.0,64.0,53.0,63.0,67.0,68.0,68.0,14.0,14.0,7.0,11.0,8.0,,,59+2,59+2,59+2,66+2,64+2,64+2,64+2,66+2,65+2,65+2,65+2,68+2,65+2,65+2,65+2,68+2,69+2,66+2,66+2,66+2,69+2,68+2,64+2,64+2,64+2,68+2,0.0,1.1532855722641269,0.0
384,2994,0,0,27.0,27.0,3869117.0,1839.0,22433.0,Jesus Ferreira,,9.0,True,23.0,Center Forward,45.0,241487.0,J. Ferreira,Jesus Ferreira,2000-12-24,18.0,172.72,64.0,ST,Colombia,54.0,76.0,150000.0,1000.0,Right,1.0,3.0,2.0,Medium/ Medium,Lean,375000.0,FC Dallas,69.0,SUB,27.0,2016-11-17,2019,,,,,26.0,58.0,44.0,49.0,40.0,55.0,31.0,27.0,25.0,54.0,71.0,69.0,76.0,52.0,80.0,51.0,62.0,45.0,39.0,50.0,26.0,17.0,53.0,46.0,57.0,45.0,26.0,19.0,11.0,13.0,12.0,12.0,13.0,6.0,,,53+2,53+2,53+2,53+2,54+2,54+2,54+2,53+2,52+2,52+2,52+2,50+2,43+2,43+2,43+2,50+2,36+2,33+2,33+2,33+2,36+2,35+2,30+2,30+2,30+2,35+2,0.0,4.367116283443188,0.0
385,221,0,0,24.0,24.0,16109.0,209.0,11388.0,Néstor Alejandro Araújo Razo,Néstor Araujo,4.0,True,3.0,Right Center Back,96.0,192041.0,N. Araújo,Néstor Alejandro Araújo Razo,1991-08-29,27.0,187.96,87.1,CB,Mexico,75.0,78.0,7000000.0,20000.0,Right,1.0,3.0,2.0,Low/ Medium,Stocky,15200000.0,RC Celta,77.0,CB,4.0,2018-07-02,2023,Mexico,77.0,LCB,2.0,32.0,34.0,78.0,72.0,36.0,53.0,44.0,45.0,66.0,69.0,69.0,72.0,50.0,71.0,63.0,57.0,66.0,72.0,85.0,39.0,65.0,76.0,30.0,43.0,54.0,71.0,62.0,80.0,79.0,7.0,8.0,13.0,6.0,9.0,,Dives Into Tackles (CPU AI Only),55+2,55+2,55+2,53+2,54+2,54+2,54+2,53+2,55+2,55+2,55+2,56+2,61+2,61+2,61+2,56+2,67+2,71+2,71+2,71+2,67+2,69+2,74+2,74+2,74+2,69+2,0.0,14.03959920278516,0.0
386,2991,0,0,15.0,15.0,3857300.0,799.0,5178.0,Salman Mohammed Al Faraj,Salman Al Faraj,7.0,True,13.0,Right Center Midfield,53.0,191269.0,S. Al Faraj,Salman Mohammed Al Faraj,1989-08-01,29.0,154.94,64.0,"CM,LM,CDM",Saudi Arabia,73.0,73.0,4000000.0,31000.0,Left,1.0,4.0,3.0,High/ High,Lean,6700000.0,Al Hilal,74.0,RES,7.0,2016-01-22,2021,,,,,72.0,65.0,59.0,77.0,70.0,71.0,71.0,66.0,74.0,75.0,66.0,72.0,81.0,73.0,69.0,74.0,71.0,67.0,71.0,67.0,66.0,65.0,66.0,76.0,61.0,73.0,67.0,67.0,66.0,13.0,16.0,11.0,15.0,11.0,,Technical Dribbler (CPU AI Only),68+2,68+2,68+2,71+2,70+2,70+2,70+2,71+2,72+2,72+2,72+2,71+2,72+2,72+2,72+2,71+2,69+2,70+2,70+2,70+2,69+2,68+2,67+2,67+2,67+2,68+2,0.0,4.892810101839675,0.0
387,2990,0,0,20.0,20.0,3857299.0,791.0,22067.0,Woo-Yeong Jeong,Jeong Woo-Yeong,25.0,True,19.0,Center Attacking Midfield,45.0,239138.0,Jeong Woo Yeong,정우영 Woo Yeong Jeong,1999-09-20,19.0,152.4,64.0,"LM,CAM",Korea Republic,61.0,80.0,525000.0,5000.0,Right,1.0,4.0,3.0,High/ Medium,Lean,1200000.0,FC Bayern München,85.0,RES,20.0,2018-11-24,2022,,,,,55.0,59.0,51.0,57.0,53.0,57.0,46.0,36.0,47.0,58.0,79.0,77.0,78.0,58.0,69.0,59.0,54.0,59.0,57.0,43.0,54.0,30.0,57.0,58.0,48.0,47.0,34.0,32.0,36.0,12.0,6.0,9.0,7.0,7.0,,Technical Dribbler (CPU AI Only),58+2,58+2,58+2,60+2,59+2,59+2,59+2,60+2,58+2,58+2,58+2,59+2,53+2,53+2,53+2,59+2,50+2,46+2,46+2,46+2,50+2,48+2,43+2,43+2,43+2,48+2,0.0,7.873220467954431,0.0
388,1311,0,0,5.0,5.0,3753981.0,59.0,7153.0,Jordan Veretout,,17.0,True,13.0,Right Center Midfield,94.0,201519.0,J. Veretout,Jordan Veretout,1993-03-01,26.0,175.26,67.1,"CM,CDM",France,79.0,84.0,16500000.0,59000.0,Right,1.0,3.0,3.0,Medium/ High,Normal,29300000.0,Fiorentina,76.0,CDM,17.0,2017-07-25,2021,,,,,74.0,66.0,54.0,84.0,68.0,76.0,70.0,76.0,79.0,79.0,72.0,66.0,76.0,79.0,76.0,76.0,69.0,79.0,68.0,74.0,72.0,76.0,72.0,78.0,78.0,80.0,69.0,76.0,72.0,9.0,10.0,11.0,8.0,9.0,,"Injury Free,Set Play Specialist,Takes Finesse Free Kicks",71+2,71+2,71+2,74+2,74+2,74+2,74+2,74+2,76+2,76+2,76+2,75+2,78+2,78+2,78+2,75+2,75+2,76+2,76+2,76+2,75+2,74+2,71+2,71+2,71+2,74+2,0.0,11.041078350170999,0.0
389,2837,0,0,16.0,16.0,3857259.0,786.0,3512.0,Marko Grujić,,26.0,False,0.0,Substitute,18.0,232099.0,M. Grujić,Marko Grujić,1996-04-13,22.0,190.5,82.1,"CDM,CM",Serbia,76.0,86.0,11000000.0,64000.0,Right,1.0,3.0,3.0,Medium/ Medium,Normal,,Hertha BSC,77.0,RCM,15.0,,"Jun 30, 2019",,,,,60.0,71.0,78.0,78.0,61.0,79.0,60.0,51.0,74.0,78.0,59.0,67.0,68.0,75.0,52.0,75.0,76.0,75.0,77.0,64.0,77.0,71.0,75.0,77.0,57.0,83.0,69.0,74.0,73.0,9.0,14.0,8.0,12.0,13.0,,Long Shot Taker (CPU AI Only),73+2,73+2,73+2,72+2,74+2,74+2,74+2,72+2,74+2,74+2,74+2,73+2,75+2,75+2,75+2,73+2,71+2,74+2,74+2,74+2,71+2,71+2,74+2,74+2,74+2,71+2,0.0,4.312638400722615,0.0
390,2986,0,0,28.0,28.0,3857297.0,799.0,74623.0,Nasser Al Dawsari,,24.0,False,0.0,Substitute,12.0,247220.0,N. Al Dajani,Nasser Al Dajani,1997-02-13,22.0,170.18,68.0,"CAM,CM",Saudi Arabia,56.0,67.0,160000.0,2000.0,Right,1.0,2.0,2.0,Medium/ Low,Lean,296000.0,Al Taawoun,67.0,RES,11.0,2019-01-01,2020,,,,,40.0,47.0,44.0,61.0,44.0,53.0,43.0,42.0,58.0,58.0,72.0,78.0,51.0,42.0,81.0,40.0,54.0,56.0,43.0,45.0,43.0,22.0,54.0,55.0,44.0,59.0,35.0,41.0,48.0,15.0,7.0,6.0,13.0,15.0,,,50+2,50+2,50+2,54+2,54+2,54+2,54+2,54+2,55+2,55+2,55+2,55+2,52+2,52+2,52+2,55+2,47+2,46+2,46+2,46+2,47+2,47+2,41+2,41+2,41+2,47+2,0.0,3.4813588128204502,0.0
391,2849,0,0,6.0,6.0,3857260.0,799.0,51096.0,Ali Al Hassan,Ali Al-Hassan,15.0,True,9.0,Right Defensive Midfield,45.0,242863.0,A. Al Hassan,Ali Al Hassan,1996-03-04,23.0,182.88,67.1,CDM,Saudi Arabia,53.0,62.0,80000.0,3000.0,Right,1.0,2.0,2.0,Medium/ Medium,Lean,148000.0,Al Fateh,65.0,SUB,21.0,2017-07-01,2024,,,,,39.0,36.0,45.0,62.0,32.0,43.0,33.0,37.0,52.0,51.0,60.0,69.0,57.0,55.0,65.0,50.0,66.0,64.0,60.0,39.0,52.0,45.0,54.0,40.0,42.0,37.0,47.0,51.0,48.0,14.0,12.0,11.0,9.0,11.0,,,49+2,49+2,49+2,49+2,49+2,49+2,49+2,49+2,50+2,50+2,50+2,51+2,51+2,51+2,51+2,51+2,52+2,52+2,52+2,52+2,52+2,52+2,51+2,51+2,51+2,52+2,0.0,0.8425132544002247,0.0
392,2850,0,0,8.0,8.0,3857260.0,799.0,51103.0,Abdullah Mohammed Madu,Abdullah Madu,3.0,False,0.0,Substitute,58.0,213901.0,A. Madu,Abdullah Mohammed Madu,1993-07-15,25.0,185.42,86.2,CB,Saudi Arabia,64.0,71.0,550000.0,6000.0,Left,1.0,3.0,2.0,Low/ Medium,Lean,1000000.0,Al Nassr,72.0,SUB,26.0,2013-07-01,2020,,,,,42.0,22.0,66.0,51.0,28.0,27.0,26.0,21.0,39.0,48.0,37.0,53.0,32.0,56.0,52.0,39.0,70.0,64.0,85.0,17.0,64.0,61.0,24.0,35.0,55.0,53.0,58.0,66.0,57.0,11.0,13.0,6.0,8.0,8.0,,Power Header,40+2,40+2,40+2,37+2,37+2,37+2,37+2,37+2,37+2,37+2,37+2,40+2,44+2,44+2,44+2,40+2,53+2,56+2,56+2,56+2,53+2,55+2,62+2,62+2,62+2,55+2,0.0,0.9948653350300666,0.0
393,2982,0,0,10.0,10.0,3857295.0,778.0,37122.0,Yuki Soma,,24.0,True,16.0,Left Midfield,81.0,246316.0,Y. Soma,Yuki Soma,1997-02-25,22.0,165.1,66.2,"CF,CAM",Japan,60.0,66.0,290000.0,1000.0,Right,1.0,3.0,3.0,Medium/ Low,Stocky,421000.0,Nagoya Grampus,67.0,SUB,27.0,2018-08-11,2019,,,,,49.0,54.0,56.0,60.0,49.0,65.0,58.0,52.0,53.0,63.0,75.0,66.0,68.0,61.0,82.0,56.0,70.0,57.0,41.0,48.0,37.0,18.0,56.0,60.0,53.0,57.0,21.0,24.0,20.0,8.0,6.0,11.0,7.0,5.0,,,57+2,57+2,57+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,55+2,55+2,55+2,60+2,44+2,41+2,41+2,41+2,44+2,42+2,35+2,35+2,35+2,42+2,0.0,4.1979367062209665,0.0
