,Unnamed: 0.2,Unnamed: 0.1,level_0,dex,index,Unnamed: 0,game_id,team_id,player_id,player_name,nickname,jersey_number,is_starter,starting_position_id,starting_position_name,minutes_played,id,name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),work_rate,body_type,release_clause_euro,club_team,club_rating,club_position,club_jersey_number,club_join_date,contract_end_year,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes,tags,traits,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,statistic_minutes_played,statistic_vaep_value,statistic_rating_vaep_value
78,754,36113.0,0.0,0.0,17.0,17.0,3788766.0,914.0,4355.0,Emerson Palmieri dos Santos,Emerson,13.0,True,6.0,Left Back,92.0,210736.0,Emerson,Emerson Palmieri dos Santos,1994-08-03,24.0,175.26,77.1,"LB,LM",Italy,76.0,82.0,9000000.0,64000.0,Left,2.0,3.0,3.0,High/ Medium,Lean,18500000.0,Chelsea,83.0,SUB,33.0,2018-01-30,2022,,,,,78.0,43.0,60.0,75.0,44.0,78.0,53.0,71.0,66.0,80.0,83.0,78.0,75.0,77.0,72.0,80.0,67.0,74.0,52.0,77.0,65.0,76.0,75.0,45.0,55.0,72.0,75.0,70.0,70.0,8.0,15.0,8.0,7.0,14.0,,,67+2,67+2,67+2,72+2,71+2,71+2,71+2,72+2,69+2,69+2,69+2,72+2,70+2,70+2,70+2,72+2,75+2,71+2,71+2,71+2,75+2,74+2,69+2,69+2,69+2,74+2,218.0,0.026907981572549033,0.011108799731786299
79,802,32982.0,0.0,0.0,24.0,24.0,3788746.0,911.0,22243.0,Heorhii Bushchan,,1.0,True,1.0,Goalkeeper,96.0,244385.0,G. Bushchan,Georgiy Bushchan,1994-05-31,24.0,195.58,83.9,GK,Ukraine,68.0,73.0,875000.0,1000.0,Right,1.0,3.0,1.0,Medium/ Medium,Normal,1900000.0,Dynamo Kyiv,75.0,SUB,1.0,2011-07-01,2021,,,,,12.0,5.0,10.0,23.0,7.0,14.0,13.0,11.0,29.0,15.0,24.0,32.0,35.0,71.0,24.0,18.0,38.0,18.0,73.0,8.0,24.0,10.0,6.0,35.0,13.0,36.0,14.0,10.0,11.0,68.0,60.0,70.0,68.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0,0.04640655664024962,0.010039880042361697
80,1337,1533.0,0.0,0.0,16.0,16.0,16073.0,212.0,5199.0,Jorge Resurrección Merodio,Koke,6.0,True,12.0,Right Midfield,96.0,193747.0,Koke,Jorge Resurrección Merodio,1992-01-08,27.0,175.26,73.9,"LM,CM,RM",Spain,85.0,85.0,41500000.0,88000.0,Right,3.0,4.0,3.0,High/ High,Normal,85100000.0,Atlético Madrid,84.0,RM,6.0,2011-01-01,2019,Spain,85.0,SUB,8.0,86.0,72.0,61.0,89.0,56.0,80.0,85.0,76.0,87.0,85.0,71.0,68.0,74.0,87.0,82.0,84.0,63.0,92.0,77.0,81.0,76.0,72.0,82.0,87.0,59.0,84.0,73.0,73.0,64.0,14.0,12.0,5.0,10.0,13.0,"#Playmaker  ,#Engine,#Crosser,#Complete Midfielder","Playmaker (CPU AI Only),Team Player",77+3,77+3,77+3,80+3,80+3,80+3,80+3,80+3,82+3,82+3,82+3,82+3,84+3,84+3,84+3,82+3,78+3,80+3,80+3,80+3,78+3,76+3,72+3,72+3,72+3,76+3,399.0,0.04178300540525015,0.00942473806133462
81,783,34344.0,0.0,0.0,17.0,17.0,3788749.0,908.0,6990.0,Milan Škriniar,,14.0,True,5.0,Left Center Back,95.0,232363.0,M. Škriniar,Milan Škriniar,1995-02-11,24.0,187.96,79.8,CB,Slovakia,86.0,93.0,53500000.0,89000.0,Right,1.0,4.0,2.0,Medium/ High,Normal,101700000.0,Inter,82.0,LCB,37.0,2017-07-07,2022,,,,,40.0,42.0,82.0,73.0,40.0,59.0,34.0,30.0,69.0,67.0,70.0,73.0,48.0,83.0,51.0,50.0,78.0,77.0,85.0,30.0,86.0,86.0,30.0,57.0,56.0,81.0,92.0,89.0,84.0,10.0,13.0,12.0,8.0,12.0,#Tactician ,Power Header,58+2,58+2,58+2,57+2,57+2,57+2,57+2,57+2,59+2,59+2,59+2,60+2,66+2,66+2,66+2,60+2,74+2,79+2,79+2,79+2,74+2,77+2,84+2,84+2,84+2,77+2,193.0,0.01978112718461489,0.009224359827022487
82,788,33992.0,0.0,0.0,16.0,16.0,3788748.0,912.0,4809.0,Matěj Vydra,,20.0,False,0.0,Substitute,23.0,198331.0,M. Vydra,Matěj Vydra,1992-05-01,26.0,175.26,71.2,"CAM,CF",Czech Republic,74.0,76.0,7000000.0,43000.0,Right,1.0,4.0,3.0,Medium/ Medium,Normal,13800000.0,Burnley,77.0,SUB,27.0,2018-08-07,2021,,,,,64.0,78.0,59.0,70.0,70.0,71.0,69.0,64.0,60.0,74.0,86.0,83.0,80.0,73.0,72.0,72.0,76.0,69.0,60.0,71.0,53.0,31.0,77.0,70.0,79.0,72.0,37.0,28.0,34.0,10.0,11.0,12.0,13.0,15.0,,Beat Offside Trap,72+2,72+2,72+2,74+2,74+2,74+2,74+2,74+2,73+2,73+2,73+2,72+2,66+2,66+2,66+2,72+2,56+2,53+2,53+2,53+2,56+2,54+2,47+2,47+2,47+2,54+2,33.0,0.0022972465594648384,0.006265217889449558
83,829,31613.0,0.0,0.0,27.0,27.0,3788741.0,909.0,29989.0,Yusuf Yazıcı,,11.0,True,13.0,Right Center Midfield,45.0,231887.0,Y. Yazıcı,Yusuf Yazıcı,1997-01-29,22.0,182.88,73.9,"CAM,CM,RM",Turkey,76.0,83.0,11000000.0,22000.0,Left,1.0,4.0,4.0,High/ Medium,Lean,24200000.0,Trabzonspor,71.0,RDM,97.0,2015-07-21,2022,Turkey,76.0,RM,11.0,77.0,71.0,68.0,76.0,68.0,78.0,79.0,76.0,70.0,77.0,70.0,75.0,76.0,68.0,69.0,78.0,55.0,80.0,69.0,75.0,68.0,40.0,74.0,76.0,60.0,73.0,38.0,54.0,45.0,10.0,12.0,5.0,13.0,7.0,,"Finesse Shot,Flair,Long Shot Taker (CPU AI Only),Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only)",73+2,73+2,73+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,71+2,71+2,71+2,74+2,63+2,61+2,61+2,61+2,63+2,61+2,56+2,56+2,56+2,61+2,76.0,0.004104985877347644,0.004861167486332737
84,808,32772.0,0.0,0.0,20.0,20.0,3788745.0,785.0,5468.0,Domagoj Vida,,21.0,True,3.0,Right Center Back,94.0,199206.0,D. Vida,Domagoj Vida,1989-04-29,29.0,182.88,76.2,"CB,RB",Croatia,80.0,80.0,11500000.0,55000.0,Right,3.0,3.0,2.0,Medium/ High,Lean,21900000.0,Beşiktaş JK,77.0,RCB,24.0,2018-01-03,2022,,,,,65.0,41.0,79.0,66.0,36.0,53.0,44.0,35.0,60.0,66.0,70.0,80.0,64.0,75.0,63.0,54.0,79.0,76.0,77.0,22.0,83.0,81.0,43.0,50.0,51.0,78.0,85.0,79.0,83.0,16.0,13.0,10.0,9.0,8.0,,"Injury Free,Dives Into Tackles (CPU AI Only),Power Header",57+3,57+3,57+3,58+3,56+3,56+3,56+3,58+3,56+3,56+3,56+3,61+3,61+3,61+3,61+3,61+3,74+3,73+3,73+3,73+3,74+3,76+3,79+3,79+3,79+3,76+3,319.0,0.016685801161656855,0.004707592804229206
85,810,32661.0,0.0,0.0,7.0,7.0,3788745.0,768.0,3470.0,Dominic Calvert-Lewin,,18.0,False,0.0,Substitute,3.0,221479.0,D. Calvert-Lewin,Dominic Calvert-Lewin,1997-03-16,21.0,187.96,71.2,"ST,LM",England,75.0,82.0,9500000.0,60000.0,Right,1.0,3.0,3.0,High/ Medium,Lean,20000000.0,Everton,79.0,SUB,29.0,2016-08-31,2023,,,,,63.0,69.0,78.0,68.0,63.0,76.0,51.0,42.0,40.0,75.0,80.0,86.0,73.0,74.0,64.0,76.0,79.0,77.0,77.0,61.0,70.0,34.0,75.0,62.0,54.0,66.0,38.0,31.0,23.0,12.0,12.0,8.0,7.0,11.0,,"Speed Dribbler (CPU AI Only),Backs Into Player",74+2,74+2,74+2,72+2,73+2,73+2,73+2,72+2,70+2,70+2,70+2,71+2,62+2,62+2,62+2,71+2,57+2,52+2,52+2,52+2,57+2,54+2,51+2,51+2,51+2,54+2,3.0,0.00012071859600837342,0.0036215578802512027
86,824,31875.0,0.0,0.0,17.0,17.0,3788742.0,1835.0,9476.0,Teemu Pukki,,10.0,True,24.0,Left Center Forward,77.0,190362.0,T. Pukki,Teemu Pukki,1990-03-29,28.0,154.94,79.8,"ST,CF",Finland,75.0,75.0,7000000.0,31000.0,Right,1.0,3.0,3.0,High/ Medium,Normal,13300000.0,Norwich City,72.0,ST,22.0,2018-07-01,2021,Finland,70.0,ST,10.0,45.0,78.0,60.0,70.0,63.0,71.0,53.0,40.0,35.0,74.0,81.0,79.0,82.0,74.0,72.0,73.0,75.0,79.0,67.0,64.0,56.0,27.0,82.0,70.0,64.0,70.0,30.0,26.0,16.0,13.0,8.0,8.0,9.0,7.0,,"Beat Offside Trap,Finesse Shot",73+2,73+2,73+2,72+2,74+2,74+2,74+2,72+2,72+2,72+2,72+2,69+2,63+2,63+2,63+2,69+2,52+2,49+2,49+2,49+2,52+2,49+2,44+2,44+2,44+2,49+2,157.0,0.004087272827746347,0.0023430226401093706
87,780,34424.0,0.0,0.0,24.0,24.0,3788749.0,908.0,16041.0,Patrik Hrošovský,,13.0,False,0.0,Substitute,15.0,244791.0,P. Hrošovský,Patrik Hrošovský,1992-04-22,26.0,175.26,69.9,"CM,CDM",Slovakia,74.0,77.0,7000000.0,1000.0,Right,1.0,3.0,3.0,High/ High,Lean,15900000.0,Viktoria Plzeň,72.0,LDM,17.0,2014-01-01,2021,,,,,63.0,61.0,52.0,77.0,44.0,70.0,52.0,42.0,76.0,70.0,60.0,68.0,61.0,72.0,77.0,56.0,50.0,81.0,53.0,69.0,53.0,71.0,66.0,72.0,44.0,66.0,62.0,70.0,65.0,13.0,14.0,9.0,6.0,12.0,,"Long Passer (CPU AI Only),Long Shot Taker (CPU AI Only)",63+2,63+2,63+2,67+2,67+2,67+2,67+2,67+2,70+2,70+2,70+2,69+2,72+2,72+2,72+2,69+2,69+2,70+2,70+2,70+2,69+2,68+2,63+2,63+2,63+2,68+2,15.0,0.00023444872931577265,0.001406692375894636
88,1226,5626.0,0.0,0.0,7.0,7.0,22912.0,38.0,3308.0,Kieran Trippier,,2.0,True,2.0,Right Back,97.0,186345.0,K. Trippier,Kieran Trippier,1990-09-19,28.0,152.4,72.1,"RB,RWB",England,82.0,82.0,18500000.0,99000.0,Right,2.0,4.0,3.0,High/ Medium,Normal,34200000.0,Tottenham Hotspur,83.0,RB,2.0,2015-06-19,2022,England,82.0,SUB,12.0,91.0,48.0,73.0,79.0,54.0,75.0,87.0,83.0,78.0,81.0,76.0,75.0,74.0,80.0,74.0,75.0,73.0,88.0,65.0,70.0,70.0,79.0,75.0,80.0,66.0,73.0,77.0,82.0,79.0,11.0,14.0,8.0,11.0,10.0,#Crosser,"Long Throw-in,Injury Free,Early Crosser",70+2,70+2,70+2,75+2,73+2,73+2,73+2,75+2,75+2,75+2,75+2,77+2,78+2,78+2,78+2,77+2,81+2,78+2,78+2,78+2,81+2,80+2,76+2,76+2,76+2,80+2,281.0,0.0034137797001676518,0.0010933813986302087
89,1259,3738.0,0.0,0.0,14.0,14.0,18235.0,169.0,5562.0,Thomas Müller,,25.0,True,22.0,Right Center Forward,94.0,213565.0,T. Lemar,Thomas Lemar,1995-11-12,23.0,170.18,62.1,"LM,CAM,RM",France,83.0,89.0,35500000.0,64000.0,Left,3.0,2.0,4.0,Medium/ Medium,Lean,79900000.0,Atlético Madrid,84.0,LM,11.0,2018-07-01,2023,France,84.0,SUB,8.0,83.0,75.0,54.0,84.0,76.0,85.0,85.0,81.0,75.0,86.0,86.0,84.0,87.0,79.0,86.0,79.0,71.0,79.0,63.0,78.0,63.0,66.0,78.0,84.0,68.0,80.0,55.0,59.0,63.0,11.0,15.0,13.0,7.0,14.0,,"Finesse Shot,Technical Dribbler (CPU AI Only),Set Play Specialist,Takes Finesse Free Kicks",76+3,76+3,76+3,82+3,81+3,81+3,81+3,82+3,82+3,82+3,82+3,82+3,79+3,79+3,79+3,82+3,74+3,71+3,71+3,71+3,74+3,71+3,64+3,64+3,64+3,71+3,219.0,0.0025528530659357784,0.0010491176983297718
90,1290,2768.0,0.0,0.0,14.0,14.0,16196.0,220.0,3509.0,Thibaut Courtois,,25.0,True,1.0,Goalkeeper,94.0,192119.0,T. Courtois,Thibaut Courtois,1992-05-11,26.0,198.12,96.2,GK,Belgium,89.0,90.0,53500000.0,240000.0,Left,4.0,2.0,1.0,Medium/ Medium,Courtois,113700000.0,Real Madrid,86.0,GK,25.0,2018-08-09,2024,Belgium,85.0,GK,1.0,14.0,14.0,13.0,33.0,12.0,13.0,19.0,20.0,35.0,23.0,46.0,52.0,61.0,84.0,45.0,36.0,68.0,38.0,70.0,17.0,23.0,15.0,13.0,44.0,27.0,66.0,20.0,18.0,16.0,85.0,91.0,72.0,86.0,88.0,,"GK Long Throw,Comes For Crosses",,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,0.003538181939802598,0.000829261392141234
91,831,31587.0,0.0,0.0,19.0,19.0,3788741.0,909.0,8963.0,Caglar Söyüncü,,4.0,True,5.0,Left Center Back,93.0,232119.0,C. Söyüncü,Çağlar Söyüncü,1996-05-23,22.0,185.42,82.1,CB,Turkey,74.0,82.0,7000000.0,39000.0,Right,1.0,4.0,2.0,Medium/ Medium,Normal,14700000.0,Leicester City,78.0,SUB,4.0,2018-08-09,2023,Turkey,76.0,LCB,6.0,46.0,37.0,68.0,56.0,48.0,57.0,39.0,37.0,55.0,59.0,67.0,72.0,64.0,68.0,58.0,65.0,68.0,67.0,78.0,42.0,81.0,71.0,42.0,49.0,52.0,59.0,69.0,82.0,79.0,6.0,7.0,7.0,7.0,7.0,,,55+2,55+2,55+2,54+2,54+2,54+2,54+2,54+2,54+2,54+2,54+2,55+2,57+2,57+2,57+2,55+2,65+2,67+2,67+2,67+2,65+2,68+2,73+2,73+2,73+2,68+2,187.0,0.0010877935983444331,0.000523537025941171
92,932,25695.0,0.0,0.0,14.0,14.0,3753984.0,24.0,3380.0,Christian Benteke Liolo,Christian Benteke,9.0,True,23.0,Center Forward,101.0,184111.0,C. Benteke,Christian Benteke Liolo,1990-12-03,28.0,190.5,83.0,ST,Belgium,76.0,76.0,8000000.0,53000.0,Right,3.0,3.0,2.0,Medium/ Low,Normal,15200000.0,Crystal Palace,77.0,LS,17.0,2016-08-20,2020,,,,,58.0,75.0,87.0,64.0,67.0,65.0,60.0,64.0,48.0,74.0,59.0,68.0,66.0,67.0,46.0,78.0,82.0,66.0,87.0,69.0,56.0,29.0,73.0,68.0,71.0,70.0,28.0,25.0,18.0,14.0,5.0,12.0,8.0,5.0,#Strength,"Power Header,Target Forward",73+3,73+3,73+3,67+3,69+3,69+3,69+3,67+3,67+3,67+3,67+3,65+3,61+3,61+3,61+3,65+3,49+3,49+3,49+3,49+3,49+3,47+3,48+3,48+3,48+3,47+3,0.0,0.002822843613103032,0.0
93,1057,13198.0,0.0,0.0,12.0,12.0,303524.0,212.0,12041.0,João Félix Sequeira,João Félix,7.0,True,24.0,Left Center Forward,65.0,242444.0,João Félix,João Félix Sequeira,1999-11-10,19.0,154.94,69.9,"CF,LW",Portugal,76.0,89.0,14000000.0,7000.0,Right,1.0,3.0,4.0,High/ Medium,Lean,36800000.0,SL Benfica,79.0,RS,79.0,2016-09-29,2023,,,,,65.0,74.0,68.0,70.0,69.0,81.0,75.0,51.0,67.0,78.0,78.0,83.0,84.0,78.0,78.0,74.0,78.0,82.0,64.0,72.0,58.0,38.0,76.0,72.0,62.0,80.0,28.0,42.0,35.0,13.0,12.0,14.0,13.0,14.0,,"Flair,Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only)",74+2,74+2,74+2,75+2,76+2,76+2,76+2,75+2,75+2,75+2,75+2,75+2,70+2,70+2,70+2,75+2,60+2,57+2,57+2,57+2,60+2,57+2,51+2,51+2,51+2,57+2,0.0,0.010723048937506974,0.0
94,1316,2132.0,0.0,221.0,19.0,19.0,16109.0,209.0,6798.0,Stanislav Lobotka,,14.0,False,0.0,Substitute,51.0,216435.0,S. Lobotka,Stanislav Lobotka,1994-11-25,24.0,170.18,64.0,"CM,CDM",Slovakia,78.0,84.0,14000000.0,22000.0,Right,1.0,4.0,4.0,Medium/ High,Normal,32200000.000000004,RC Celta,77.0,LCM,14.0,2017-07-15,2023,,,,,68.0,59.0,45.0,84.0,43.0,77.0,68.0,55.0,76.0,82.0,70.0,66.0,78.0,74.0,84.0,62.0,82.0,86.0,59.0,65.0,57.0,74.0,67.0,76.0,56.0,74.0,69.0,74.0,68.0,10.0,7.0,16.0,13.0,14.0,,,65+2,65+2,65+2,72+2,71+2,71+2,71+2,72+2,75+2,75+2,75+2,74+2,77+2,77+2,77+2,74+2,74+2,75+2,75+2,75+2,74+2,72+2,68+2,68+2,68+2,72+2,0.0,-0.00819957408020855,0.0
95,1228,5535.0,0.0,0.0,0.0,0.0,22912.0,38.0,3043.0,Christian Dannemann Eriksen,Christian Eriksen,23.0,True,17.0,Right Wing,97.0,190460.0,C. Eriksen,Christian  Dannemann Eriksen,1992-02-14,27.0,154.94,76.2,"CAM,RM,CM",Denmark,88.0,89.0,69500000.0,205000.0,Right,3.0,5.0,4.0,High/ Medium,Lean,133800000.0,Tottenham Hotspur,83.0,LCM,23.0,2013-08-30,2020,Denmark,78.0,CAM,10.0,88.0,81.0,52.0,91.0,80.0,84.0,86.0,87.0,89.0,91.0,76.0,73.0,80.0,88.0,81.0,84.0,50.0,92.0,58.0,89.0,46.0,56.0,84.0,91.0,67.0,88.0,59.0,57.0,22.0,9.0,14.0,7.0,7.0,6.0,"#Playmaker  ,#Crosser,#FK Specialist,#Complete Midfielder","Flair,Long Shot Taker (CPU AI Only),Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only),Takes Finesse Free Kicks",79+3,79+3,79+3,85+3,84+3,84+3,84+3,85+3,86+3,86+3,86+3,86+3,85+3,85+3,85+3,86+3,71+3,71+3,71+3,71+3,71+3,66+3,57+3,57+3,57+3,66+3,0.0,-5.8866964536719024e-05,0.0
96,1356,1015.0,0.0,0.0,1.0,1.0,16023.0,207.0,3457.0,Michy Batshuayi Tunga,Michy Batshuayi,23.0,True,22.0,Right Center Forward,93.0,204529.0,M. Batshuayi,Michy Batshuayi Tunga,1993-10-02,25.0,185.42,78.0,ST,Belgium,80.0,83.0,19000000.0,105000.0,Right,2.0,5.0,4.0,Medium/ Low,Normal,,Crystal Palace,77.0,SUB,23.0,,"Jun 30, 2019",Belgium,85.0,SUB,21.0,65.0,82.0,75.0,64.0,83.0,78.0,66.0,46.0,36.0,80.0,77.0,76.0,75.0,79.0,76.0,81.0,80.0,66.0,78.0,75.0,63.0,23.0,84.0,62.0,67.0,81.0,37.0,26.0,22.0,9.0,10.0,16.0,7.0,15.0,,"Beat Offside Trap,Selfish,Flair,Backs Into Player",78+2,78+2,78+2,75+2,76+2,76+2,76+2,75+2,72+2,72+2,72+2,72+2,62+2,62+2,62+2,72+2,54+2,49+2,49+2,49+2,54+2,51+2,48+2,48+2,48+2,51+2,0.0,0.0004135703347856179,0.0
97,1394,439.0,0.0,0.0,10.0,10.0,15973.0,217.0,6826.0,Clément Lenglet,,15.0,False,0.0,Substitute,29.0,220440.0,C. Lenglet,Clément Lenglet,1995-06-17,23.0,185.42,81.2,CB,France,82.0,88.0,26000000.0,135000.0,Left,1.0,4.0,2.0,Medium/ High,Lean,58500000.0,FC Barcelona,86.0,SUB,15.0,2018-07-12,2023,,,,,36.0,23.0,80.0,78.0,24.0,60.0,25.0,27.0,69.0,76.0,72.0,73.0,62.0,81.0,60.0,58.0,85.0,73.0,80.0,35.0,80.0,82.0,50.0,60.0,43.0,78.0,85.0,84.0,80.0,10.0,10.0,9.0,12.0,7.0,,Power Header,58+2,58+2,58+2,59+2,61+2,61+2,61+2,59+2,63+2,63+2,63+2,62+2,68+2,68+2,68+2,62+2,72+2,78+2,78+2,78+2,72+2,75+2,81+2,81+2,81+2,75+2,0.0,0.0006813697564211907,0.0
98,1338,1442.0,0.0,0.0,14.0,14.0,16073.0,212.0,3245.0,Thomas Lemar,,11.0,True,16.0,Left Midfield,65.0,213565.0,T. Lemar,Thomas Lemar,1995-11-12,23.0,170.18,62.1,"LM,CAM,RM",France,83.0,89.0,35500000.0,64000.0,Left,3.0,2.0,4.0,Medium/ Medium,Lean,79900000.0,Atlético Madrid,84.0,LM,11.0,2018-07-01,2023,France,84.0,SUB,8.0,83.0,75.0,54.0,84.0,76.0,85.0,85.0,81.0,75.0,86.0,86.0,84.0,87.0,79.0,86.0,79.0,71.0,79.0,63.0,78.0,63.0,66.0,78.0,84.0,68.0,80.0,55.0,59.0,63.0,11.0,15.0,13.0,7.0,14.0,,"Finesse Shot,Technical Dribbler (CPU AI Only),Set Play Specialist,Takes Finesse Free Kicks",76+3,76+3,76+3,82+3,81+3,81+3,81+3,82+3,82+3,82+3,82+3,82+3,79+3,79+3,79+3,82+3,74+3,71+3,71+3,71+3,74+3,71+3,64+3,64+3,64+3,71+3,0.0,-0.012743646526359953,0.0
99,742,36898.0,0.0,0.0,30.0,30.0,3795109.0,912.0,27622.0,Jakub Brabec,,4.0,False,0.0,Substitute,32.0,204121.0,J. Brabec,Jakub Brabec,1992-08-06,26.0,187.96,83.0,CB,Czech Republic,70.0,73.0,1900000.0,1000.0,Right,1.0,3.0,2.0,Medium/ Medium,Normal,4300000.0,Viktoria Plzeň,72.0,RES,22.0,2016-08-31,2020,Czech Republic,75.0,SUB,22.0,54.0,42.0,69.0,61.0,51.0,56.0,39.0,29.0,60.0,68.0,53.0,54.0,61.0,67.0,52.0,67.0,54.0,61.0,76.0,56.0,72.0,66.0,52.0,58.0,49.0,70.0,71.0,71.0,69.0,10.0,12.0,6.0,16.0,7.0,,,58+2,58+2,58+2,56+2,57+2,57+2,57+2,56+2,58+2,58+2,58+2,57+2,61+2,61+2,61+2,57+2,63+2,66+2,66+2,66+2,63+2,64+2,68+2,68+2,68+2,64+2,0.0,0.0010579899317235686,0.0
100,791,33774.0,0.0,0.0,6.0,6.0,3788748.0,942.0,9621.0,Liam Cooper,,16.0,True,5.0,Left Center Back,95.0,200758.0,L. Moore,Liam Moore,1993-01-31,26.0,185.42,86.2,CB,England,74.0,77.0,6000000.0,26000.0,Right,1.0,3.0,2.0,Medium/ High,Normal,11900000.0,Reading,70.0,LCB,6.0,2016-08-20,2023,,,,,58.0,24.0,71.0,67.0,34.0,62.0,37.0,24.0,65.0,68.0,67.0,74.0,59.0,71.0,66.0,55.0,81.0,78.0,81.0,32.0,77.0,70.0,37.0,60.0,20.0,71.0,71.0,72.0,74.0,8.0,9.0,7.0,8.0,10.0,,"Long Throw-in,Leadership",53+2,53+2,53+2,57+2,56+2,56+2,56+2,57+2,58+2,58+2,58+2,61+2,62+2,62+2,62+2,61+2,69+2,70+2,70+2,70+2,69+2,70+2,72+2,72+2,72+2,70+2,0.0,0.015613457220752025,0.0
101,746,36660.0,0.0,0.0,29.0,29.0,3794686.0,785.0,16527.0,Mislav Oršić,,18.0,False,0.0,Substitute,62.0,221174.0,M. Oršić,Mislav Oršić,1992-12-29,26.0,152.4,68.9,LM,Croatia,73.0,74.0,4800000.0,1000.0,Right,2.0,4.0,3.0,High/ High,Lean,10800000.0,Dinamo Zagreb,72.0,LM,99.0,2018-07-01,2022,,,,,69.0,72.0,41.0,67.0,68.0,75.0,74.0,72.0,67.0,71.0,85.0,90.0,88.0,70.0,85.0,79.0,54.0,71.0,57.0,74.0,40.0,41.0,73.0,63.0,68.0,71.0,41.0,41.0,42.0,8.0,13.0,6.0,15.0,14.0,,"Finesse Shot,Long Shot Taker (CPU AI Only),Speed Dribbler (CPU AI Only)",70+2,70+2,70+2,73+2,72+2,72+2,72+2,73+2,71+2,71+2,71+2,72+2,66+2,66+2,66+2,72+2,60+2,55+2,55+2,55+2,60+2,57+2,47+2,47+2,47+2,57+2,0.0,0.061974541858944576,0.0
102,756,36021.0,0.0,0.0,26.0,26.0,3788765.0,909.0,21271.0,Dorukhan Toköz,,8.0,False,0.0,Substitute,8.0,223717.0,D. Toköz,Dorukhan Toköz,1996-05-21,22.0,154.94,74.8,CDM,Turkey,69.0,75.0,1200000.0,16000.0,Right,1.0,3.0,3.0,High/ Medium,Stocky,2600000.0,Beşiktaş JK,77.0,RDM,26.0,2018-07-01,2021,,,,,50.0,54.0,59.0,74.0,46.0,69.0,49.0,42.0,69.0,66.0,74.0,66.0,69.0,69.0,70.0,67.0,66.0,68.0,74.0,55.0,75.0,60.0,63.0,58.0,50.0,66.0,65.0,70.0,64.0,8.0,10.0,10.0,15.0,12.0,,,63+2,63+2,63+2,64+2,64+2,64+2,64+2,64+2,65+2,65+2,65+2,65+2,66+2,66+2,66+2,65+2,65+2,67+2,67+2,67+2,65+2,65+2,66+2,66+2,66+2,65+2,0.0,0.0009309280867455527,0.0
103,758,35944.0,0.0,0.0,23.0,23.0,3788764.0,770.0,6322.0,Niklas Süle,,15.0,False,0.0,Substitute,22.0,212190.0,N. Süle,Niklas Süle,1995-09-03,23.0,195.58,97.1,CB,Germany,84.0,90.0,36500000.0,84000.0,Right,2.0,3.0,2.0,Medium/ Medium,Stocky,67500000.0,FC Bayern München,85.0,RCB,4.0,2017-07-01,2022,Germany,85.0,CB,15.0,30.0,20.0,86.0,78.0,31.0,42.0,28.0,30.0,63.0,63.0,52.0,84.0,33.0,79.0,33.0,77.0,38.0,65.0,94.0,62.0,82.0,82.0,26.0,30.0,32.0,72.0,83.0,85.0,83.0,15.0,7.0,14.0,7.0,15.0,"#Aerial Threat,#Strength",Dives Into Tackles (CPU AI Only),56+2,56+2,56+2,49+2,52+2,52+2,52+2,49+2,52+2,52+2,52+2,52+2,60+2,60+2,60+2,52+2,69+2,75+2,75+2,75+2,69+2,73+2,81+2,81+2,81+2,73+2,0.0,0.002263639060402056,0.0
104,761,35746.0,0.0,0.0,1.0,1.0,3788758.0,911.0,4872.0,Eduard Sobol,,2.0,False,0.0,Substitute,3.0,242050.0,E. Sosa,Eduardo Sosa,1996-06-20,22.0,170.18,74.8,CAM,Venezuela,67.0,74.0,1100000.0,3000.0,Right,1.0,3.0,3.0,High/ Medium,Normal,1800000.0,Columbus Crew SC,70.0,SUB,20.0,2018-01-09,2021,,,,,45.0,56.0,37.0,67.0,51.0,72.0,63.0,62.0,56.0,66.0,75.0,71.0,78.0,61.0,79.0,71.0,54.0,65.0,53.0,65.0,63.0,27.0,65.0,66.0,57.0,71.0,49.0,38.0,40.0,9.0,12.0,11.0,10.0,9.0,,Long Shot Taker (CPU AI Only),61+2,61+2,61+2,64+2,65+2,65+2,65+2,64+2,66+2,66+2,66+2,64+2,61+2,61+2,61+2,64+2,53+2,52+2,52+2,52+2,53+2,50+2,46+2,46+2,46+2,50+2,0.0,0.0,0.0
